applicant_id,PD,risk_grade,decision,recommended_credit_limit,LGD,EAD,expected_loss,top_reason_1,top_reason_2,top_reason_3,model_used,loan_amount,annual_income,debt_to_income,credit_grade,loan_purpose,application_vintage,default_flag,interest_rate,expected_loss_rate,challenger_PD
APP-02186,0.01411059176294206,A,Approve,10600.0,0.35,10631.65,52.51,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10631.65,63549.27,0.4769,B,debt_consolidation,2025Q2,0,0.101,0.004939026397595857,0.014871649142748886
APP-02187,0.06364023870417732,C,Review,1200.0,0.55,12423.57,434.85,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,12423.57,28485.22,0.3048,D,debt_consolidation,2025Q2,0,0.189,0.03500201632863984,0.07636828644501278
APP-02188,0.06364023870417732,C,Review,1900.0,0.55,20553.21,719.41,weak credit grade,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,20553.21,47982.51,0.3209,D,debt_consolidation,2025Q2,0,0.1983,0.035002318372653225,0.07636828644501278
APP-02189,0.06364023870417732,C,Review,1400.0,0.55,23766.87,831.89,large loan amount,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,23766.87,35017.79,0.2293,A,medical,2025Q2,0,0.0867,0.03500208483489833,0.014871649142748886
APP-02190,0.06364023870417732,C,Review,2000.0,0.55,26590.67,930.73,large loan amount,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,26590.67,49566.19,0.2057,C,debt_consolidation,2025Q2,0,0.1381,0.03500212668578866,0.014871649142748886
APP-02191,0.06364023870417732,C,Review,5100.0,0.55,29723.34,1040.38,large loan amount,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,29723.34,99819.59,0.4082,C,major_purchase,2025Q2,0,0.1371,0.03500212291081689,0.014871649142748886
APP-02192,0.013871429190688804,A,Approve,12800.0,0.35,15862.87,77.01,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,15862.87,68421.68,0.1874,B,debt_consolidation,2025Q2,0,0.0954,0.004854733096848174,0.014871649142748886
APP-02193,0.06364023870417732,C,Review,3600.0,0.55,12589.11,440.65,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,12589.11,53449.33,0.3795,B,debt_consolidation,2025Q2,0,0.1079,0.03500247436077689,0.014871649142748886
APP-02194,0.013871429190688804,A,Approve,7800.0,0.35,13217.44,64.17,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,13217.44,46537.28,0.1076,B,other,2025Q2,0,0.0839,0.004854949218608142,0.014871649142748886
APP-02195,0.013871429190688804,A,Approve,4100.0,0.35,19292.86,93.67,modeled PD below approve cutoff,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,19292.86,42266.12,0.1708,B,major_purchase,2025Q2,0,0.1066,0.0048551640347776325,0.014871649142748886
APP-02196,0.01411059176294206,A,Approve,6900.0,0.35,5966.59,29.47,modeled PD below approve cutoff,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,5966.59,113955.01,0.363,A,debt_consolidation,2025Q2,0,0.0886,0.004939169609441909,0.014871649142748886
APP-02197,0.01411059176294206,A,Approve,9800.0,0.35,16966.83,83.79,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,16966.83,59748.71,0.1309,D,debt_consolidation,2025Q2,0,0.2142,0.004938459335067305,0.12751187431494337
APP-02198,0.013871429190688804,A,Approve,13700.0,0.35,11907.0,57.81,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,11907.0,140032.04,0.2341,B,debt_consolidation,2025Q2,0,0.129,0.0048551272360796175,0.014871649142748886
APP-02199,0.01411059176294206,A,Approve,12800.0,0.35,13576.53,67.05,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,13576.53,62034.78,0.1544,A,debt_consolidation,2025Q2,0,0.0787,0.004938669895768653,0.014871649142748886
APP-02200,0.06364023870417732,C,Review,1100.0,0.55,15761.11,551.67,high revolving utilization,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,15761.11,26636.33,0.1546,A,small_business,2025Q2,1,0.0819,0.035001976383643024,0.014871649142748886
APP-02201,0.013871429190688804,A,Approve,8900.0,0.35,7759.01,37.67,modeled PD below approve cutoff,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,7759.01,47686.84,0.2162,A,home_improvement,2025Q2,0,0.0777,0.004855000831291621,0.014871649142748886
APP-02202,0.06364023870417732,C,Review,10700.0,0.55,9305.41,325.71,weak credit grade,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,9305.41,174366.31,0.4392,E,debt_consolidation,2025Q2,0,0.2729,0.03500221913918892,0.12751187431494337
APP-02203,0.06364023870417732,C,Review,6400.0,0.55,10423.88,364.86,high debt-to-income,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10423.88,78605.58,0.58,B,debt_consolidation,2025Q2,0,0.1176,0.03500232159234374,0.014871649142748886
APP-02204,0.013871429190688804,A,Approve,7800.0,0.35,14676.22,71.25,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,14676.22,54191.03,0.2675,A,major_purchase,2025Q2,0,0.0883,0.004854792310281531,0.014871649142748886
APP-02205,0.06364023870417732,C,Review,1700.0,0.55,29234.36,1023.26,large loan amount,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,29234.36,41303.33,0.0564,A,small_business,2025Q2,0,0.045,0.03500196344301705,0.014871649142748886
APP-02206,0.013871429190688804,A,Approve,6800.0,0.35,7337.31,35.62,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,7337.31,35937.6,0.2798,B,major_purchase,2025Q2,0,0.1306,0.004854640188297891,0.014871649142748886
APP-02207,0.06364023870417732,C,Review,4700.0,0.55,7931.42,277.62,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,7931.42,47471.0,0.3566,D,medical,2025Q2,0,0.2033,0.03500255944080631,0.07636828644501278
APP-02208,0.01411059176294206,A,Approve,11900.0,0.35,10345.34,51.09,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,10345.34,73201.59,0.2036,C,debt_consolidation,2025Q2,0,0.1322,0.004938455381843419,0.014871649142748886
APP-02209,0.013871429190688804,A,Approve,5400.0,0.35,11450.17,55.59,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,11450.17,42871.91,0.3702,B,major_purchase,2025Q2,0,0.1083,0.004854949751837746,0.014871649142748886
APP-02210,0.013871429190688804,A,Approve,6400.0,0.35,5599.69,27.19,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,5599.69,88401.98,0.2564,B,debt_consolidation,2025Q2,0,0.1264,0.004855625936435767,0.014871649142748886
APP-02211,0.06364023870417732,C,Review,1400.0,0.55,22000.72,770.07,prior delinquency,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,22000.72,35557.0,0.1392,A,debt_consolidation,2025Q2,0,0.0777,0.035002036296993916,0.014871649142748886
APP-02212,0.013871429190688804,A,Approve,3000.0,0.35,13540.28,65.74,modeled PD below approve cutoff,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,13540.28,29905.32,0.15,C,home_improvement,2025Q2,0,0.1449,0.004855143320522175,0.014871649142748886
APP-02213,0.06364023870417732,C,Review,1900.0,0.55,42000.0,1470.09,large loan amount,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,46448.81,0.3985,B,medical,2025Q2,0,0.1295,0.03500214285714286,0.014871649142748886
APP-02214,0.06364023870417732,C,Review,2200.0,0.55,24668.85,863.46,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,24668.85,54008.53,0.4655,C,debt_consolidation,2025Q2,0,0.147,0.035002036981861745,0.014871649142748886
APP-02215,0.06364023870417732,C,Review,1000.0,0.55,14442.38,505.51,prior delinquency,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,14442.38,24000.0,0.4703,A,debt_consolidation,2025Q2,0,0.0871,0.035001848725764034,0.014871649142748886
APP-02216,0.06364023870417732,C,Review,5100.0,0.55,15328.59,536.53,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,15328.59,70078.47,0.373,E,debt_consolidation,2025Q2,0,0.291,0.0350019147227501,0.12751187431494337
APP-02217,0.013871429190688804,A,Approve,6700.0,0.35,9256.35,44.94,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,9256.35,36871.68,0.1393,B,debt_consolidation,2025Q2,0,0.0965,0.00485504545528205,0.014871649142748886
APP-02218,0.06364023870417732,C,Review,2600.0,0.55,10161.44,355.67,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10161.44,39289.94,0.3284,C,debt_consolidation,2025Q2,0,0.1521,0.03500192886047647,0.014871649142748886
APP-02219,0.06364023870417732,C,Review,2000.0,0.55,42000.0,1470.09,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,48730.54,0.3597,B,home_improvement,2025Q2,0,0.1029,0.03500214285714286,0.014871649142748886
APP-02220,0.01411059176294206,A,Approve,13400.0,0.35,11686.05,57.71,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,11686.05,136695.13,0.3435,A,major_purchase,2025Q2,0,0.0964,0.004938366685064671,0.014871649142748886
APP-02221,0.06364023870417732,C,Review,7400.0,0.55,6474.38,226.62,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,6474.38,65192.73,0.4215,D,debt_consolidation,2025Q2,0,0.2076,0.03500257939756394,0.12751187431494337
APP-02222,0.06364023870417732,C,Review,2300.0,0.55,16897.36,591.44,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,16897.36,56587.3,0.58,C,debt_consolidation,2025Q2,1,0.1409,0.03500191745929542,0.014871649142748886
APP-02223,0.06364023870417732,C,Review,5500.0,0.55,23365.05,817.83,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,23365.05,83759.98,0.286,D,other,2025Q2,0,0.2049,0.035002279044983854,0.12751187431494337
APP-02224,0.013871429190688804,A,Approve,8500.0,0.35,23302.55,113.13,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,23302.55,70884.31,0.2618,B,medical,2025Q2,0,0.122,0.004854833483889103,0.014871649142748886
APP-02225,0.06364023870417732,C,Review,5700.0,0.55,9118.43,319.16,high revolving utilization,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,9118.43,48505.2,0.1394,A,debt_consolidation,2025Q2,0,0.0639,0.03500163953663076,0.014871649142748886
APP-02226,0.013871429190688804,A,Approve,4500.0,0.35,29198.65,141.76,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,29198.65,53363.19,0.1737,A,debt_consolidation,2025Q2,0,0.0637,0.004855018982041977,0.014871649142748886
APP-02227,0.06364023870417732,C,Review,2800.0,0.55,39036.63,1366.37,large loan amount,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,39036.63,70178.7,0.4398,B,debt_consolidation,2025Q2,0,0.1072,0.03500225301210683,0.014871649142748886
APP-02228,0.06364023870417732,C,Review,4400.0,0.55,3843.08,134.52,weak credit grade,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,3843.08,51777.65,0.2829,D,debt_consolidation,2025Q2,0,0.2115,0.035003174537090044,0.12751187431494337
APP-02229,0.06364023870417732,C,Review,2800.0,0.55,21023.47,735.87,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,21023.47,59179.05,0.3351,D,debt_consolidation,2025Q2,0,0.2123,0.035002309323817614,0.12751187431494337
APP-02230,0.06364023870417732,C,Review,6600.0,0.55,14978.64,524.28,prior delinquency,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,14978.64,71672.21,0.2539,A,debt_consolidation,2025Q2,0,0.0728,0.035001842623896426,0.014871649142748886
APP-02231,0.06364023870417732,C,Review,2300.0,0.55,10549.58,369.26,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10549.58,43699.36,0.5004,D,debt_consolidation,2025Q2,0,0.2053,0.03500234132543665,0.12751187431494337
APP-02232,0.01411059176294206,A,Approve,11700.0,0.35,17200.73,84.95,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,17200.73,78318.02,0.3843,A,debt_consolidation,2025Q2,0,0.0733,0.0049387438788935124,0.014871649142748886
APP-02233,0.06364023870417732,C,Review,9300.0,0.55,8097.17,283.42,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8097.17,84812.87,0.3694,C,debt_consolidation,2025Q2,0,0.1355,0.035002352673835425,0.014871649142748886
APP-02234,0.01411059176294206,A,Approve,3100.0,0.35,25718.67,127.02,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,25718.67,37266.19,0.4119,B,debt_consolidation,2025Q2,0,0.1096,0.004938824597072866,0.014871649142748886
APP-02235,0.01411059176294206,A,Approve,14300.0,0.35,18777.53,92.74,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,18777.53,74173.96,0.085,C,debt_consolidation,2025Q2,0,0.1379,0.004938881737906956,0.014871649142748886
APP-02236,0.06364023870417732,C,Review,13900.0,0.55,12104.2,423.67,prior delinquency,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,12104.2,115888.18,0.5058,B,debt_consolidation,2025Q2,1,0.0763,0.035001900166884224,0.014871649142748886
APP-02237,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,10529.86,39653.47,0.58,E,debt_consolidation,2025Q2,0,0.2749,0.0,0.12751187431494337
APP-02238,0.06364023870417732,C,Review,7600.0,0.55,7778.69,272.27,weak credit grade,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,7778.69,61066.0,0.3792,C,home_improvement,2025Q2,0,0.1461,0.03500203761815936,0.014871649142748886
APP-02239,0.06364023870417732,C,Review,14900.0,0.55,12931.41,452.63,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,12931.41,105093.35,0.1044,B,medical,2025Q2,0,0.1023,0.03500237019783612,0.014871649142748886
APP-02240,0.013871429190688804,A,Approve,17600.0,0.35,18363.73,89.16,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,18363.73,87949.23,0.2163,A,home_improvement,2025Q2,0,0.0834,0.00485522276792351,0.014871649142748886
APP-02241,0.013871429190688804,A,Approve,23100.0,0.35,20079.22,97.48,modeled PD below approve cutoff,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,20079.22,196892.11,0.415,B,major_purchase,2025Q2,0,0.1082,0.004854770255019866,0.014871649142748886
APP-02242,0.06364023870417732,C,Review,3700.0,0.55,28220.74,987.79,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,28220.74,74650.63,0.2772,C,home_improvement,2025Q2,0,0.1511,0.035002271379134635,0.014871649142748886
APP-02243,0.013871429190688804,A,Approve,7400.0,0.35,29007.59,140.83,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,29007.59,71232.96,0.2068,B,major_purchase,2025Q2,0,0.098,0.004854936242548933,0.014871649142748886
APP-02244,0.01411059176294206,A,Approve,6900.0,0.35,16384.04,80.92,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,16384.04,59177.79,0.3983,B,home_improvement,2025Q2,0,0.098,0.0049389527857598,0.014871649142748886
APP-02245,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,7075.41,65401.73,0.3911,E,debt_consolidation,2025Q2,0,0.2515,0.0,0.12751187431494337
APP-02246,0.013871429190688804,A,Approve,5900.0,0.35,5160.47,25.05,modeled PD below approve cutoff,high debt-to-income,high revolving utilization,champion_logistic_scorecard_calibrated,5160.47,59824.36,0.2806,B,home_improvement,2025Q2,0,0.1022,0.004854209015845456,0.014871649142748886
APP-02247,0.06364023870417732,C,Review,1300.0,0.55,15336.46,536.81,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,15336.46,33237.15,0.3876,C,debt_consolidation,2025Q2,1,0.1491,0.03500221041883198,0.014871649142748886
APP-02248,0.01411059176294206,A,Approve,8900.0,0.35,7743.48,38.24,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,7743.48,62808.92,0.3161,B,debt_consolidation,2025Q2,0,0.0897,0.004938348132880824,0.014871649142748886
APP-02249,0.013871429190688804,A,Approve,14400.0,0.35,12533.33,60.85,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,12533.33,75761.66,0.0687,B,debt_consolidation,2025Q2,0,0.114,0.004855054482727256,0.014871649142748886
APP-02250,0.013871429190688804,A,Approve,8400.0,0.35,27939.54,135.65,modeled PD below approve cutoff,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,27939.54,70127.45,0.1089,B,major_purchase,2025Q2,0,0.1084,0.004855126462354069,0.014871649142748886
APP-02251,0.06364023870417732,C,Review,1700.0,0.55,9705.75,339.72,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,9705.75,32471.81,0.3949,B,medical,2025Q2,0,0.114,0.03500193184452516,0.014871649142748886
APP-02252,0.013871429190688804,A,Approve,6600.0,0.35,5751.37,27.92,modeled PD below approve cutoff,high revolving utilization,high debt-to-income,champion_logistic_scorecard_calibrated,5751.37,86441.98,0.2202,B,debt_consolidation,2025Q2,0,0.1169,0.004854495537584959,0.014871649142748886
APP-02253,0.013871429190688804,A,Approve,9000.0,0.35,16387.13,79.56,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,16387.13,65234.08,0.3497,B,debt_consolidation,2025Q2,0,0.1214,0.004855029526219661,0.014871649142748886
APP-02254,0.01411059176294206,A,Approve,14300.0,0.35,13840.59,68.35,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,13840.59,70758.72,0.2598,B,major_purchase,2025Q2,0,0.1095,0.004938373291890013,0.014871649142748886
APP-02255,0.01411059176294206,A,Approve,2800.0,0.35,20097.3,99.25,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,20097.3,33704.33,0.2883,A,home_improvement,2025Q2,0,0.0818,0.00493847432242142,0.014871649142748886
APP-02256,0.01411059176294206,A,Approve,14200.0,0.35,13518.73,66.77,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,13518.73,66998.02,0.1957,C,debt_consolidation,2025Q2,0,0.1426,0.004939073418878844,0.014871649142748886
APP-02257,0.013871429190688804,A,Approve,17800.0,0.35,15493.09,75.22,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,15493.09,147019.72,0.276,A,debt_consolidation,2025Q2,0,0.0696,0.004855067646286183,0.014871649142748886
APP-02258,0.013871429190688804,A,Approve,4100.0,0.35,21897.77,106.31,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,21897.77,48965.81,0.3969,A,home_improvement,2025Q2,0,0.0946,0.004854832250041899,0.014871649142748886
APP-02259,0.01411059176294206,A,Approve,10500.0,0.35,9168.32,45.28,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,9168.32,50991.4,0.1779,C,other,2025Q2,0,0.1509,0.004938745593522041,0.014871649142748886
APP-02260,0.06364023870417732,C,Review,5200.0,0.55,11218.57,392.67,prior delinquency,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,11218.57,61983.6,0.4029,A,medical,2025Q2,0,0.0829,0.03500178721530463,0.014871649142748886
APP-02261,0.06364023870417732,C,Review,12000.0,0.55,10959.75,383.61,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,10959.75,83654.37,0.174,D,small_business,2025Q3,0,0.193,0.03500171080544721,0.07636828644501278
APP-02262,0.013871429190688804,A,Approve,17300.0,0.35,16509.31,80.15,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,16509.31,77868.94,0.1178,A,small_business,2025Q3,0,0.0729,0.00485483645288628,0.014871649142748886
APP-02263,0.06364023870417732,C,Review,1900.0,0.55,18987.81,664.61,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,18987.81,44267.99,0.2948,C,medical,2025Q3,1,0.1563,0.03500193018573495,0.014871649142748886
APP-02264,0.01411059176294206,A,Approve,13300.0,0.35,11562.83,57.11,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,11562.83,65768.34,0.3009,D,debt_consolidation,2025Q3,0,0.2151,0.004939102278594427,0.12751187431494337
APP-02265,0.01411059176294206,A,Approve,7700.0,0.35,21118.65,104.3,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,21118.65,72734.58,0.4261,A,debt_consolidation,2025Q3,0,0.0784,0.004938762657650938,0.014871649142748886
APP-02266,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,30439.92,86843.85,0.3337,E,debt_consolidation,2025Q3,1,0.2796,0.0,0.12751187431494337
APP-02267,0.01411059176294206,A,Approve,14300.0,0.35,12438.17,61.43,modeled PD below approve cutoff,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,12438.17,95117.81,0.3359,A,other,2025Q3,0,0.0712,0.004938829425872134,0.014871649142748886
APP-02268,0.013871429190688804,A,Approve,5000.0,0.35,18698.35,90.78,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,18698.35,48704.66,0.2589,C,home_improvement,2025Q3,0,0.1344,0.004854973834589683,0.014871649142748886
APP-02269,0.06364023870417732,C,Review,1200.0,0.55,42000.0,1470.09,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,42000.0,28858.67,0.2669,C,major_purchase,2025Q3,0,0.1233,0.03500214285714286,0.014871649142748886
APP-02270,0.06364023870417732,C,Review,1300.0,0.55,19952.28,698.37,prior delinquency,large loan amount,weak credit grade,champion_logistic_scorecard_calibrated,19952.28,32917.3,0.1927,B,debt_consolidation,2025Q3,0,0.1024,0.03500201480733029,0.014871649142748886
APP-02271,0.06364023870417732,C,Review,6100.0,0.55,9128.41,319.51,weak credit grade,high debt-to-income,large loan amount,champion_logistic_scorecard_calibrated,9128.41,58470.28,0.3683,D,debt_consolidation,2025Q3,0,0.2251,0.03500171442781382,0.12751187431494337
APP-02272,0.01411059176294206,A,Approve,8000.0,0.35,28096.28,138.76,modeled PD below approve cutoff,high revolving utilization,weak credit grade,champion_logistic_scorecard_calibrated,28096.28,70270.7,0.1458,B,debt_consolidation,2025Q3,0,0.1086,0.0049387321026128726,0.014871649142748886
APP-02273,0.06364023870417732,C,Review,1400.0,0.55,8679.96,303.82,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,8679.96,24000.0,0.1773,D,medical,2025Q3,0,0.2163,0.03500246544914954,0.12751187431494337
APP-02274,0.06364023870417732,C,Review,1500.0,0.55,31135.17,1089.8,large loan amount,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,31135.17,37583.89,0.25,C,debt_consolidation,2025Q3,0,0.1531,0.0350022177492527,0.014871649142748886
APP-02275,0.06364023870417732,C,Review,2200.0,0.55,26528.98,928.57,prior delinquency,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,26528.98,53978.24,0.4315,B,debt_consolidation,2025Q3,0,0.1317,0.035002099590711745,0.014871649142748886
APP-02276,0.06364023870417732,C,Review,3400.0,0.55,27250.63,953.83,weak credit grade,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,27250.63,68785.88,0.243,D,debt_consolidation,2025Q3,0,0.2237,0.03500212655634016,0.12751187431494337
APP-02277,0.013871429190688804,A,Approve,6400.0,0.35,5551.29,26.95,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,5551.29,101056.73,0.1011,A,debt_consolidation,2025Q3,0,0.0926,0.004854727459743591,0.014871649142748886
APP-02278,0.06364023870417732,C,Review,12400.0,0.55,13408.28,469.32,prior delinquency,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,13408.28,86251.94,0.116,B,small_business,2025Q3,0,0.1166,0.03500225233959911,0.014871649142748886
APP-02279,0.06364023870417732,C,Review,2300.0,0.55,11062.13,387.2,prior delinquency,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,11062.13,47812.0,0.5613,D,major_purchase,2025Q3,0,0.2039,0.035002300641919774,0.07636828644501278
APP-02280,0.14697357203751066,D,Decline,0.0,0.55,0.0,0.0,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,18138.16,77740.68,0.3239,E,small_business,2025Q3,0,0.2455,0.0,0.12751187431494337
APP-02281,0.01411059176294206,A,Approve,8100.0,0.35,7027.45,34.71,modeled PD below approve cutoff,weak credit grade,high debt-to-income,champion_logistic_scorecard_calibrated,7027.45,53954.3,0.2791,C,debt_consolidation,2025Q3,0,0.1391,0.004939202697991448,0.014871649142748886
APP-02282,0.013871429190688804,A,Approve,6100.0,0.35,12444.23,60.42,modeled PD below approve cutoff,large loan amount,high revolving utilization,champion_logistic_scorecard_calibrated,12444.23,42371.1,0.2094,B,other,2025Q3,0,0.1016,0.004855262238001066,0.014871649142748886
APP-02283,0.013871429190688804,A,Approve,7700.0,0.35,6715.37,32.6,modeled PD below approve cutoff,weak credit grade,large loan amount,champion_logistic_scorecard_calibrated,6715.37,55926.9,0.1332,A,debt_consolidation,2025Q3,0,0.0696,0.0048545351931464685,0.014871649142748886
APP-02284,0.06364023870417732,C,Review,7800.0,0.55,8956.5,313.5,prior delinquency,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,8956.5,58959.74,0.2165,C,home_improvement,2025Q3,0,0.1465,0.035002512142019764,0.014871649142748886
APP-02285,0.013871429190688804,A,Approve,22800.0,0.35,19855.59,96.4,modeled PD below approve cutoff,large loan amount,high debt-to-income,champion_logistic_scorecard_calibrated,19855.59,123788.19,0.3633,A,home_improvement,2025Q3,0,0.074,0.00485505593135233,0.014871649142748886
APP-02286,0.06364023870417732,C,Review,2100.0,0.55,27202.56,952.15,large loan amount,weak credit grade,high revolving utilization,champion_logistic_scorecard_calibrated,27202.56,53090.36,0.3557,C,home_improvement,2025Q3,0,0.1311,0.03500222037925842,0.014871649142748886
APP-02287,0.06364023870417732,C,Review,1700.0,0.55,27178.19,951.29,large loan amount,high debt-to-income,weak credit grade,champion_logistic_scorecard_calibrated,27178.19,41048.61,0.4207,A,debt_consolidation,2025Q3,0,0.0828,0.03500196297104406,0.014871649142748886
APP-02288,0.06364023870417732,C,Review,3700.0,0.55,10907.3,381.78,weak credit grade,high revolving utilization,large loan amount,champion_logistic_scorecard_calibrated,10907.3,43113.15,0.1406,C,small_business,2025Q3,0,0.17,0.03500224620208484,0.014871649142748886
