applicant_id,PD,LGD,EAD,expected_loss,expected_loss_rate,risk_grade,decision,credit_grade,loan_purpose,debt_to_income,annual_income,application_vintage,base_loss,moderate_stress_loss,severe_stress_loss,income_band,debt_to_income_band
APP-01888,0.06364023870417732,0.55,10291.9,360.24,0.03500228334904148,C,Review,C,debt_consolidation,0.3467,92046.73,2024Q4,360.24,495.33,720.48,$85k-$130k,20%-35%
APP-01889,0.01411059176294206,0.35,14767.37,72.93,0.004938590961017433,A,Approve,B,home_improvement,0.3924,108437.14,2024Q4,72.93,100.28,145.86,$85k-$130k,35%-50%
APP-01890,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,C,other,0.5453,75956.22,2024Q4,0.0,0.0,0.0,$50k-$85k,50%+
APP-01891,0.013871429190688804,0.35,8024.51,38.96,0.004855125110442881,A,Approve,A,debt_consolidation,0.0641,109740.56,2024Q4,38.96,53.57,77.92,$85k-$130k,<20%
APP-01892,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,A,debt_consolidation,0.4558,77805.94,2024Q4,1470.09,2021.37,2940.18,$50k-$85k,35%-50%
APP-01893,0.01411059176294206,0.35,13795.34,68.13,0.004938624202085631,A,Approve,A,major_purchase,0.58,35251.7,2024Q4,68.13,93.68,136.26,<$50k,50%+
APP-01894,0.013871429190688804,0.35,15719.75,76.32,0.004855039043241781,A,Approve,C,medical,0.1218,31165.29,2024Q4,76.32,104.94,152.64,<$50k,<20%
APP-01895,0.013871429190688804,0.35,5824.42,28.28,0.004855419080354782,A,Approve,A,major_purchase,0.3547,141851.45,2024Q4,28.28,38.88,56.56,$130k+,35%-50%
APP-01896,0.06364023870417732,0.55,11649.99,407.77,0.035001746782615265,C,Review,A,medical,0.285,92714.61,2024Q4,407.77,560.69,815.55,$85k-$130k,20%-35%
APP-01897,0.06364023870417732,0.55,15859.33,555.11,0.035002109168546215,C,Review,D,medical,0.1786,163527.99,2024Q4,555.11,763.28,1110.22,$130k+,<20%
APP-01898,0.013871429190688804,0.35,7771.62,37.73,0.004854843649071879,A,Approve,B,debt_consolidation,0.555,141513.45,2024Q4,37.73,51.88,75.46,$130k+,50%+
APP-01899,0.06364023870417732,0.55,34195.2,1196.9,0.03500198858319297,C,Review,D,home_improvement,0.1618,60147.09,2024Q4,1196.9,1645.74,2393.81,$50k-$85k,<20%
APP-01900,0.01411059176294206,0.35,7643.41,37.75,0.004938895074318923,A,Approve,B,small_business,0.1613,94808.86,2024Q4,37.75,51.9,75.5,$85k-$130k,<20%
APP-01901,0.013871429190688804,0.35,22113.75,107.36,0.0048548979707195745,A,Approve,A,major_purchase,0.2597,109539.68,2024Q4,107.36,147.62,214.72,$85k-$130k,20%-35%
APP-01902,0.06364023870417732,0.55,25672.19,898.58,0.03500207812422704,C,Review,B,debt_consolidation,0.285,200735.56,2024Q4,898.58,1235.55,1797.16,$130k+,20%-35%
APP-01903,0.06364023870417732,0.55,35020.01,1225.77,0.03500198886293864,C,Review,C,debt_consolidation,0.4289,62260.67,2024Q4,1225.77,1685.44,2451.55,$50k-$85k,35%-50%
APP-01904,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,major_purchase,0.3429,43583.48,2024Q4,0.0,0.0,0.0,<$50k,20%-35%
APP-01905,0.06364023870417732,0.55,4813.33,168.48,0.035002794323264766,C,Review,A,debt_consolidation,0.2825,116205.38,2024Q4,168.48,231.66,336.95,$85k-$130k,20%-35%
APP-01906,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,other,0.1839,41131.7,2024Q4,0.0,0.0,0.0,<$50k,<20%
APP-01907,0.013871429190688804,0.35,22219.76,107.88,0.004855137949284781,A,Approve,B,medical,0.1035,49137.67,2024Q4,107.88,148.33,215.75,<$50k,<20%
APP-01908,0.06364023870417732,0.55,6123.97,214.35,0.03500180438506394,C,Review,A,medical,0.4906,95841.04,2024Q4,214.35,294.73,428.7,$85k-$130k,35%-50%
APP-01909,0.06364023870417732,0.55,23418.8,819.71,0.03500222043828036,C,Review,C,debt_consolidation,0.3557,58296.39,2024Q4,819.71,1127.1,1639.42,$50k-$85k,35%-50%
APP-01910,0.06364023870417732,0.55,31089.36,1088.19,0.03500200711754761,C,Review,C,debt_consolidation,0.1804,51335.11,2024Q4,1088.19,1496.27,2176.39,$50k-$85k,<20%
APP-01911,0.013871429190688804,0.35,16878.63,81.95,0.004855251877670166,A,Approve,B,debt_consolidation,0.2311,70839.68,2024Q4,81.95,112.68,163.89,$50k-$85k,20%-35%
APP-01912,0.013871429190688804,0.35,10491.61,50.94,0.004855308193880634,A,Approve,B,major_purchase,0.2097,66505.92,2024Q4,50.94,70.04,101.87,$50k-$85k,20%-35%
APP-01913,0.013871429190688804,0.35,5500.56,26.71,0.004855869220588449,A,Approve,B,major_purchase,0.1413,48138.01,2024Q4,26.71,36.72,53.41,<$50k,<20%
APP-01914,0.013871429190688804,0.35,29923.84,145.28,0.0048549918727008295,A,Approve,A,home_improvement,0.1187,140789.56,2024Q4,145.28,199.76,290.56,$130k+,<20%
APP-01915,0.06364023870417732,0.55,28404.11,994.2,0.035001976826593055,C,Review,D,debt_consolidation,0.2108,61334.8,2024Q4,994.2,1367.03,1988.41,$50k-$85k,20%-35%
APP-01916,0.013871429190688804,0.35,4700.73,22.82,0.004854565142009859,A,Approve,A,home_improvement,0.4029,44007.88,2024Q4,22.82,31.38,45.64,<$50k,35%-50%
APP-01917,0.013871429190688804,0.35,13939.21,67.67,0.004854651016807983,A,Approve,B,other,0.1364,128991.08,2024Q4,67.67,93.05,135.35,$85k-$130k,<20%
APP-01918,0.06364023870417732,0.55,26015.13,910.58,0.0350019392561175,C,Review,A,debt_consolidation,0.1276,68342.92,2024Q4,910.58,1252.05,1821.17,$50k-$85k,<20%
APP-01919,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,C,debt_consolidation,0.4089,208673.97,2024Q4,1470.09,2021.37,2940.18,$130k+,35%-50%
APP-01920,0.01411059176294206,0.35,23596.28,116.54,0.004938914100019156,A,Approve,C,debt_consolidation,0.3179,85941.0,2024Q4,116.54,160.24,233.07,$85k-$130k,20%-35%
APP-01921,0.06364023870417732,0.55,9845.74,344.62,0.03500193992528749,C,Review,C,small_business,0.2422,65484.21,2024Q4,344.62,473.86,689.24,$50k-$85k,20%-35%
APP-01922,0.06364023870417732,0.55,9634.65,337.23,0.03500179041272906,C,Review,C,other,0.1964,95801.11,2024Q4,337.23,463.7,674.47,$85k-$130k,<20%
APP-01923,0.013871429190688804,0.35,20883.1,101.39,0.004855122084364869,A,Approve,B,debt_consolidation,0.3277,79822.62,2024Q4,101.39,139.41,202.77,$50k-$85k,20%-35%
APP-01924,0.06364023870417732,0.55,7207.02,252.26,0.035001984176538985,C,Review,C,debt_consolidation,0.2137,39518.98,2024Q4,252.26,346.86,504.52,<$50k,20%-35%
APP-01925,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.3335,33740.79,2024Q4,0.0,0.0,0.0,<$50k,20%-35%
APP-01926,0.01411059176294206,0.35,6706.81,33.12,0.004938264241867594,A,Approve,C,other,0.1572,40438.65,2024Q4,33.12,45.54,66.25,<$50k,<20%
APP-01927,0.01411059176294206,0.35,9000.73,44.45,0.004938488322613833,A,Approve,B,debt_consolidation,0.3363,117461.03,2024Q4,44.45,61.12,88.9,$85k-$130k,20%-35%
APP-01928,0.06364023870417732,0.55,22625.58,791.94,0.03500197563996149,C,Review,E,debt_consolidation,0.235,38231.63,2024Q4,791.94,1088.92,1583.89,<$50k,20%-35%
APP-01929,0.06364023870417732,0.55,21977.43,769.26,0.035002272786217495,C,Review,D,small_business,0.2926,48710.42,2025Q1,769.26,1057.73,1538.51,<$50k,20%-35%
APP-01930,0.01411059176294206,0.35,17109.79,84.5,0.004938692993894139,A,Approve,A,medical,0.1873,44745.66,2025Q1,84.5,116.19,169.0,<$50k,<20%
APP-01931,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,A,debt_consolidation,0.2858,62533.72,2025Q1,203.91,280.38,407.82,$50k-$85k,20%-35%
APP-01932,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.58,160561.84,2025Q1,0.0,0.0,0.0,$130k+,50%+
APP-01933,0.06364023870417732,0.55,21026.54,735.97,0.03500195467252339,C,Review,D,debt_consolidation,0.1942,59489.52,2025Q1,735.97,1011.96,1471.95,$50k-$85k,<20%
APP-01934,0.01411059176294206,0.35,14558.22,71.9,0.004938790593905024,A,Approve,B,other,0.415,34880.2,2025Q1,71.9,98.86,143.8,<$50k,35%-50%
APP-01935,0.01411059176294206,0.35,19478.06,96.2,0.004938890218019659,A,Approve,C,debt_consolidation,0.1993,36380.93,2025Q1,96.2,132.27,192.39,<$50k,<20%
APP-01936,0.06364023870417732,0.55,30735.23,1075.8,0.03500217828205613,C,Review,B,medical,0.284,86561.34,2025Q1,1075.8,1479.22,2151.6,$85k-$130k,20%-35%
APP-01937,0.06364023870417732,0.55,10092.59,353.26,0.03500191724819893,C,Review,D,debt_consolidation,0.4743,58273.56,2025Q1,353.26,485.74,706.52,$50k-$85k,35%-50%
APP-01938,0.06364023870417732,0.55,30334.04,1061.76,0.03500226148577638,C,Review,C,debt_consolidation,0.5437,62258.66,2025Q1,1061.76,1459.91,2123.51,$50k-$85k,50%+
APP-01939,0.06364023870417732,0.55,13497.29,472.43,0.03500184111032659,C,Review,E,small_business,0.2682,90965.7,2025Q1,472.43,649.6,944.87,$85k-$130k,20%-35%
APP-01940,0.01411059176294206,0.35,6497.71,32.09,0.004938663005889768,A,Approve,C,debt_consolidation,0.192,94267.75,2025Q1,32.09,44.12,64.18,$85k-$130k,<20%
APP-01941,0.06364023870417732,0.55,4754.47,166.42,0.035002849949626345,C,Review,B,debt_consolidation,0.3445,48808.29,2025Q1,166.42,228.82,332.83,<$50k,20%-35%
APP-01942,0.06364023870417732,0.55,17505.32,612.72,0.035001930841595585,C,Review,C,home_improvement,0.4275,160526.76,2025Q1,612.72,842.49,1225.45,$130k+,35%-50%
APP-01943,0.06364023870417732,0.55,23158.14,810.58,0.03500194747937443,C,Review,D,other,0.1673,47589.87,2025Q1,810.58,1114.55,1621.17,<$50k,<20%
APP-01944,0.01411059176294206,0.35,26958.01,133.14,0.004938791847024317,A,Approve,B,debt_consolidation,0.2496,48445.73,2025Q1,133.14,183.06,266.28,<$50k,20%-35%
APP-01945,0.01411059176294206,0.35,8074.05,39.88,0.004939280782259213,A,Approve,A,small_business,0.1294,24000.0,2025Q1,39.88,54.83,79.75,<$50k,<20%
APP-01946,0.013871429190688804,0.35,24011.87,116.58,0.004855098749077019,A,Approve,A,debt_consolidation,0.0416,76952.45,2025Q1,116.58,160.29,233.16,$50k-$85k,<20%
APP-01947,0.01411059176294206,0.35,18746.52,92.58,0.004938516588678859,A,Approve,B,debt_consolidation,0.5278,86398.11,2025Q1,92.58,127.3,185.17,$85k-$130k,50%+
APP-01948,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.1794,68980.86,2025Q1,0.0,0.0,0.0,$50k-$85k,<20%
APP-01949,0.013871429190688804,0.35,10716.26,52.03,0.004855238674686878,A,Approve,B,other,0.2571,98346.51,2025Q1,52.03,71.54,104.05,$85k-$130k,20%-35%
APP-01950,0.06364023870417732,0.55,24259.23,849.12,0.03500193534584568,C,Review,C,debt_consolidation,0.3526,140673.9,2025Q1,849.12,1167.55,1698.25,$130k+,35%-50%
APP-01951,0.06364023870417732,0.55,13734.45,480.74,0.03500249372927201,C,Review,D,debt_consolidation,0.2749,57487.43,2025Q1,480.74,661.01,961.47,$50k-$85k,20%-35%
APP-01952,0.013871429190688804,0.35,17216.26,83.58,0.004854712928359586,A,Approve,C,home_improvement,0.234,54138.21,2025Q1,83.58,114.93,167.17,$50k-$85k,20%-35%
APP-01953,0.013871429190688804,0.35,8120.79,39.43,0.0048554389412852695,A,Approve,B,other,0.1209,41442.42,2025Q1,39.43,54.21,78.85,<$50k,<20%
APP-01954,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,B,home_improvement,0.0884,151486.18,2025Q1,203.91,280.38,407.82,$130k+,<20%
APP-01955,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.4654,88814.29,2025Q1,0.0,0.0,0.0,$85k-$130k,35%-50%
APP-01956,0.01411059176294206,0.35,9935.15,49.07,0.004939029607001404,A,Approve,A,small_business,0.1689,43155.7,2025Q1,49.07,67.47,98.13,<$50k,<20%
APP-01957,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,A,medical,0.1413,24787.55,2025Q1,1470.09,2021.37,2940.18,<$50k,<20%
APP-01958,0.06364023870417732,0.55,13044.85,456.6,0.035002318922793284,C,Review,B,debt_consolidation,0.1794,133264.95,2025Q1,456.6,627.82,913.2,$130k+,<20%
APP-01959,0.06364023870417732,0.55,23872.01,835.57,0.035002079841622055,C,Review,C,debt_consolidation,0.4641,55467.92,2025Q1,835.57,1148.91,1671.14,$50k-$85k,35%-50%
APP-01960,0.01411059176294206,0.35,11545.16,57.02,0.004938866156900381,A,Approve,C,debt_consolidation,0.105,76997.48,2025Q1,57.02,78.4,114.04,$50k-$85k,<20%
APP-01961,0.01411059176294206,0.35,15519.16,76.64,0.00493841161506164,A,Approve,B,medical,0.436,36548.41,2025Q1,76.64,105.39,153.29,<$50k,35%-50%
APP-01962,0.013871429190688804,0.35,31935.28,155.05,0.004855132004479059,A,Approve,C,major_purchase,0.1381,69027.56,2025Q1,155.05,213.19,310.09,$50k-$85k,<20%
APP-01963,0.01411059176294206,0.35,8464.0,41.8,0.004938563327032136,A,Approve,C,debt_consolidation,0.4236,59198.44,2025Q1,41.8,57.48,83.6,$50k-$85k,35%-50%
APP-01964,0.06364023870417732,0.55,19367.89,677.92,0.0350022640566422,C,Review,A,small_business,0.153,49878.53,2025Q1,677.92,932.14,1355.83,<$50k,<20%
APP-01965,0.013871429190688804,0.35,14945.2,72.56,0.004855070524315499,A,Approve,B,home_improvement,0.2023,72458.25,2025Q1,72.56,99.77,145.12,$50k-$85k,20%-35%
APP-01966,0.013871429190688804,0.35,30615.98,148.64,0.004854980960923021,A,Approve,A,home_improvement,0.234,44424.88,2025Q1,148.64,204.38,297.28,<$50k,20%-35%
APP-01967,0.01411059176294206,0.35,21790.82,107.62,0.004938776971219991,A,Approve,B,major_purchase,0.0992,92059.79,2025Q1,107.62,147.98,215.24,$85k-$130k,<20%
APP-01968,0.06364023870417732,0.55,13468.08,471.41,0.03500201959002323,C,Review,C,debt_consolidation,0.58,111726.4,2025Q1,471.41,648.19,942.82,$85k-$130k,50%+
APP-01969,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,debt_consolidation,0.1864,93673.28,2025Q1,0.0,0.0,0.0,$85k-$130k,<20%
APP-01970,0.013871429190688804,0.35,6963.01,33.81,0.004855658687837588,A,Approve,A,debt_consolidation,0.0822,121937.4,2025Q1,33.81,46.48,67.61,$85k-$130k,<20%
APP-01971,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,small_business,0.2589,88201.01,2025Q1,0.0,0.0,0.0,$85k-$130k,20%-35%
APP-01972,0.013871429190688804,0.35,30190.2,146.57,0.0048548866850832385,A,Approve,A,major_purchase,0.1128,48605.96,2025Q1,146.57,201.54,293.15,<$50k,<20%
APP-01973,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,B,debt_consolidation,0.0892,61244.6,2025Q1,203.91,280.38,407.82,$50k-$85k,<20%
APP-01974,0.01411059176294206,0.35,11304.08,55.83,0.004938924706831516,A,Approve,B,small_business,0.5535,24000.0,2025Q1,55.83,76.76,111.66,<$50k,50%+
APP-01975,0.01411059176294206,0.35,17650.94,87.17,0.004938547182189731,A,Approve,D,debt_consolidation,0.1438,84277.68,2025Q1,87.17,119.86,174.35,$50k-$85k,<20%
APP-01976,0.013871429190688804,0.35,30662.29,148.87,0.004855149436001029,A,Approve,A,debt_consolidation,0.1612,58946.74,2025Q1,148.87,204.69,297.73,$50k-$85k,<20%
APP-01977,0.06364023870417732,0.55,9415.9,329.58,0.03500249577841736,C,Review,D,medical,0.2241,48080.69,2025Q1,329.58,453.17,659.15,<$50k,20%-35%
APP-01978,0.013871429190688804,0.35,7681.75,37.29,0.004854362612685912,A,Approve,A,major_purchase,0.1245,36462.76,2025Q1,37.29,51.28,74.59,<$50k,<20%
APP-01979,0.06364023870417732,0.55,5201.66,182.07,0.03500228773122426,C,Review,C,other,0.1917,65883.03,2025Q1,182.07,250.35,364.14,$50k-$85k,<20%
APP-01980,0.013871429190688804,0.35,13367.66,64.9,0.0048550008004392695,A,Approve,B,medical,0.2254,73181.87,2025Q1,64.9,89.24,129.8,$50k-$85k,20%-35%
APP-01981,0.013871429190688804,0.35,34594.16,167.95,0.004854865676750063,A,Approve,A,major_purchase,0.0807,100258.92,2025Q1,167.95,230.94,335.91,$85k-$130k,<20%
APP-01982,0.06364023870417732,0.55,31613.95,1106.56,0.03500226956770666,C,Review,A,home_improvement,0.58,44998.03,2025Q1,1106.56,1521.51,2213.11,<$50k,50%+
APP-01983,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,medical,0.3172,66816.11,2025Q1,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-01984,0.06364023870417732,0.55,7800.35,273.03,0.03500227553891812,C,Review,C,medical,0.2116,206239.73,2025Q1,273.03,375.41,546.06,$130k+,20%-35%
APP-01985,0.01411059176294206,0.35,19837.94,97.97,0.00493851680164372,A,Approve,B,debt_consolidation,0.188,82245.04,2025Q1,97.97,134.71,195.95,$50k-$85k,<20%
APP-01986,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.3584,55485.57,2025Q1,0.0,0.0,0.0,$50k-$85k,35%-50%
APP-01987,0.013871429190688804,0.35,13670.71,66.37,0.004854905121972451,A,Approve,B,home_improvement,0.1574,63241.25,2025Q1,66.37,91.26,132.74,$50k-$85k,<20%
APP-01988,0.06364023870417732,0.55,39249.06,1373.8,0.035002112152494866,C,Review,B,debt_consolidation,0.2853,41484.0,2025Q1,1373.8,1888.98,2747.6,<$50k,20%-35%
APP-01989,0.013871429190688804,0.35,16788.07,81.51,0.004855233508080441,A,Approve,B,home_improvement,0.1116,58961.63,2025Q1,81.51,112.07,163.01,$50k-$85k,<20%
APP-01990,0.013871429190688804,0.35,17498.62,84.96,0.00485524001321247,A,Approve,A,debt_consolidation,0.0523,39744.02,2025Q1,84.96,116.81,169.91,<$50k,<20%
APP-01991,0.06364023870417732,0.55,13796.81,482.92,0.03500229400854256,C,Review,D,debt_consolidation,0.1627,35505.17,2025Q1,482.92,664.01,965.84,<$50k,<20%
APP-01992,0.06364023870417732,0.55,14291.01,500.22,0.03500242460120034,C,Review,D,major_purchase,0.4655,49667.83,2025Q1,500.22,687.8,1000.43,<$50k,35%-50%
APP-01993,0.06364023870417732,0.55,22384.69,783.51,0.03500204827495936,C,Review,C,debt_consolidation,0.3747,65436.92,2025Q1,783.51,1077.33,1567.02,$50k-$85k,35%-50%
APP-01994,0.06364023870417732,0.55,9582.15,335.4,0.03500258292763106,C,Review,C,medical,0.5196,54089.66,2025Q1,335.4,461.17,670.79,$50k-$85k,50%+
APP-01995,0.06364023870417732,0.55,31895.47,1116.41,0.03500214920802233,C,Review,B,medical,0.3479,62818.53,2025Q1,1116.41,1535.06,2232.82,$50k-$85k,20%-35%
APP-01996,0.013871429190688804,0.35,15648.45,75.97,0.004854793925276944,A,Approve,A,home_improvement,0.1454,61661.78,2025Q1,75.97,104.46,151.95,$50k-$85k,<20%
APP-01997,0.01411059176294206,0.35,36406.47,179.8,0.004938682602295691,A,Approve,A,small_business,0.4169,56408.58,2025Q1,179.8,247.23,359.6,$50k-$85k,35%-50%
APP-01998,0.06364023870417732,0.55,11165.33,390.81,0.035002100251403226,C,Review,B,medical,0.2851,95928.02,2025Q1,390.81,537.36,781.62,$85k-$130k,20%-35%
APP-01999,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,C,debt_consolidation,0.58,41629.98,2025Q1,0.0,0.0,0.0,<$50k,50%+
APP-02000,0.013871429190688804,0.35,35863.21,174.12,0.004855114754089219,A,Approve,B,major_purchase,0.2472,65329.82,2025Q1,174.12,239.41,348.23,$50k-$85k,20%-35%
APP-02001,0.013871429190688804,0.35,17958.32,87.19,0.0048551312149466095,A,Approve,B,debt_consolidation,0.3915,68966.55,2025Q1,87.19,119.88,174.38,$50k-$85k,35%-50%
APP-02002,0.06364023870417732,0.55,9590.08,335.67,0.03500179351997064,C,Review,D,small_business,0.298,24000.0,2025Q1,335.67,461.55,671.35,<$50k,20%-35%
APP-02003,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,medical,0.2209,28001.52,2025Q1,0.0,0.0,0.0,<$50k,20%-35%
APP-02004,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,home_improvement,0.3256,70838.37,2025Q1,0.0,0.0,0.0,$50k-$85k,20%-35%
APP-02005,0.06364023870417732,0.55,36351.14,1272.37,0.035002203507235256,C,Review,A,debt_consolidation,0.2679,80609.95,2025Q1,1272.37,1749.51,2544.73,$50k-$85k,20%-35%
APP-02006,0.013871429190688804,0.35,22278.32,108.16,0.0048549441789147475,A,Approve,B,medical,0.2567,106330.45,2025Q1,108.16,148.72,216.32,$85k-$130k,20%-35%
APP-02007,0.06364023870417732,0.55,13040.65,456.45,0.035002089619765885,C,Review,B,medical,0.2994,24000.0,2025Q1,456.45,627.62,912.9,<$50k,20%-35%
APP-02008,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,C,medical,0.1466,40493.54,2025Q1,0.0,0.0,0.0,<$50k,<20%
APP-02009,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.4689,50124.83,2025Q1,0.0,0.0,0.0,$50k-$85k,35%-50%
APP-02010,0.013871429190688804,0.35,10482.34,50.89,0.004854832031779163,A,Approve,B,debt_consolidation,0.1814,59454.5,2025Q1,50.89,69.98,101.78,$50k-$85k,<20%
APP-02011,0.01411059176294206,0.35,15907.34,78.56,0.0049386006711367204,A,Approve,C,home_improvement,0.4299,61235.33,2025Q1,78.56,108.02,157.12,$50k-$85k,35%-50%
APP-02012,0.06364023870417732,0.55,29074.73,1017.68,0.03500221670158244,C,Review,B,debt_consolidation,0.1892,111905.99,2025Q1,1017.68,1399.31,2035.36,$85k-$130k,<20%
APP-02013,0.013871429190688804,0.35,7252.97,35.21,0.0048545630272839955,A,Approve,B,home_improvement,0.3646,54054.79,2025Q1,35.21,48.42,70.43,$50k-$85k,35%-50%
APP-02014,0.01411059176294206,0.35,11380.19,56.2,0.004938406125029547,A,Approve,C,other,0.3636,77816.65,2025Q1,56.2,77.28,112.41,$50k-$85k,35%-50%
APP-02015,0.013871429190688804,0.35,4887.22,23.73,0.004855521134714623,A,Approve,B,debt_consolidation,0.2368,62602.65,2025Q1,23.73,32.63,47.45,$50k-$85k,20%-35%
APP-02016,0.013871429190688804,0.35,8423.92,40.9,0.004855221796978129,A,Approve,C,other,0.0989,121800.25,2025Q1,40.9,56.23,81.8,$85k-$130k,<20%
APP-02017,0.06364023870417732,0.55,17904.09,626.68,0.03500205818893895,C,Review,E,home_improvement,0.3979,58712.65,2025Q1,626.68,861.69,1253.36,$50k-$85k,35%-50%
APP-02018,0.06364023870417732,0.55,20025.12,700.92,0.03500203744097414,C,Review,B,small_business,0.3554,201660.64,2025Q1,700.92,963.77,1401.84,$130k+,35%-50%
APP-02019,0.01411059176294206,0.35,8400.53,41.49,0.004938974088539652,A,Approve,A,major_purchase,0.3625,70647.97,2025Q1,41.49,57.05,82.98,$50k-$85k,35%-50%
APP-02020,0.06364023870417732,0.55,18623.9,651.88,0.035002335708417674,C,Review,D,debt_consolidation,0.2596,56202.6,2025Q1,651.88,896.33,1303.75,$50k-$85k,20%-35%
APP-02021,0.06364023870417732,0.55,11219.07,392.69,0.035002009970523405,C,Review,D,debt_consolidation,0.58,65080.14,2025Q1,392.69,539.95,785.38,$50k-$85k,50%+
APP-02022,0.013871429190688804,0.35,16729.19,81.22,0.004854987001761592,A,Approve,B,small_business,0.1556,49121.38,2025Q1,81.22,111.68,162.44,<$50k,<20%
APP-02023,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,home_improvement,0.1568,73836.45,2025Q1,0.0,0.0,0.0,$50k-$85k,<20%
APP-02024,0.06364023870417732,0.55,18604.95,651.21,0.035001975280772056,C,Review,C,small_business,0.3114,78296.14,2025Q1,651.21,895.42,1302.43,$50k-$85k,20%-35%
APP-02025,0.06364023870417732,0.55,29958.01,1048.59,0.03500199112023796,C,Review,D,home_improvement,0.3554,53991.44,2025Q1,1048.59,1441.82,2097.19,$50k-$85k,35%-50%
APP-02026,0.06364023870417732,0.55,14523.47,508.35,0.03500196578365914,C,Review,A,debt_consolidation,0.2968,94524.91,2025Q1,508.35,698.98,1016.7,$85k-$130k,20%-35%
APP-02027,0.013871429190688804,0.35,42000.0,203.91,0.004855,A,Approve,B,small_business,0.0972,47879.45,2025Q1,203.91,280.38,407.82,<$50k,<20%
APP-02028,0.01411059176294206,0.35,28002.96,138.3,0.0049387636164176935,A,Approve,B,major_purchase,0.4113,68168.53,2025Q1,138.3,190.16,276.6,$50k-$85k,35%-50%
APP-02029,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,E,major_purchase,0.3551,92307.57,2025Q1,0.0,0.0,0.0,$85k-$130k,35%-50%
APP-02030,0.06364023870417732,0.55,42000.0,1470.09,0.03500214285714286,C,Review,C,debt_consolidation,0.0898,71521.69,2025Q1,1470.09,2021.37,2940.18,$50k-$85k,<20%
APP-02031,0.14697357203751066,0.55,0.0,0.0,0.0,D,Decline,D,debt_consolidation,0.58,63201.64,2025Q1,0.0,0.0,0.0,$50k-$85k,50%+
APP-02032,0.013871429190688804,0.35,5255.49,25.52,0.004855874523593423,A,Approve,A,debt_consolidation,0.2018,38302.02,2025Q1,25.52,35.08,51.03,<$50k,20%-35%
APP-02033,0.013871429190688804,0.35,16080.72,78.07,0.004854882119706082,A,Approve,A,medical,0.03,116118.39,2025Q1,78.07,107.35,156.14,$85k-$130k,<20%
APP-02034,0.06364023870417732,0.55,16413.77,574.52,0.035002318175531885,C,Review,C,debt_consolidation,0.4209,40388.68,2025Q1,574.52,789.96,1149.03,<$50k,35%-50%
APP-02035,0.01411059176294206,0.35,10978.44,54.22,0.004938770900055017,A,Approve,A,major_purchase,0.0754,40251.35,2025Q1,54.22,74.55,108.44,<$50k,<20%
APP-02036,0.06364023870417732,0.55,11744.81,411.09,0.035001843367410794,C,Review,C,debt_consolidation,0.4517,68406.91,2025Q1,411.09,565.25,822.19,$50k-$85k,35%-50%
APP-02037,0.013871429190688804,0.35,6488.77,31.5,0.004854540999295706,A,Approve,A,home_improvement,0.1171,155214.89,2025Q1,31.5,43.32,63.01,$130k+,<20%
APP-02038,0.013871429190688804,0.35,17968.77,87.24,0.004855090248247375,A,Approve,A,small_business,0.15,45710.43,2025Q1,87.24,119.95,174.48,<$50k,<20%
APP-02039,0.01411059176294206,0.35,7565.1,37.36,0.004938467435988949,A,Approve,C,major_purchase,0.1816,86641.73,2025Q1,37.36,51.37,74.72,$85k-$130k,<20%
APP-02040,0.013871429190688804,0.35,12213.17,59.29,0.004854595489950602,A,Approve,A,debt_consolidation,0.1105,47527.28,2025Q1,59.29,81.53,118.59,<$50k,<20%
APP-02041,0.06364023870417732,0.55,20235.98,708.3,0.03500201126903663,C,Review,D,small_business,0.4722,103077.81,2025Q1,708.3,973.92,1416.6,$85k-$130k,35%-50%
