wallet_id,counterparty_wallet_id,transaction_time,amount_usd,stablecoin_risk_score,stablecoin_risk_action,risk_exposure_score,top_reason_1,top_reason_2,top_reason_3
W0675,W0398,2026-01-29 06:08:28,468.79859,0.804929,review,377.349567,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0675,W0714,2026-02-10 03:04:05,1617.77147,0.192109,normal,310.789107,high_wallet_velocity,new_counterparty,
W0675,W0228,2026-02-14 21:16:21,3004.891232,0.284774,normal,855.714218,high_wallet_velocity,new_counterparty,imbalanced_flow
W0676,W0357,2025-12-29 00:57:09,549.809777,0.339813,normal,186.832754,high_wallet_velocity,new_counterparty,imbalanced_flow
W0676,W0131,2026-01-04 10:20:40,1367.480126,0.244939,normal,334.94854,high_wallet_velocity,new_counterparty,
W0676,W0532,2026-02-10 06:05:44,358.121712,0.231847,normal,83.029456,high_wallet_velocity,new_counterparty,imbalanced_flow
W0676,W0265,2026-03-06 13:15:25,494.3562,0.283677,normal,140.237239,new_counterparty,,
W0677,W0754,2026-02-16 08:06:04,114.997172,0.308178,normal,35.439635,high_wallet_velocity,new_counterparty,imbalanced_flow
W0679,W0042,2026-01-19 20:27:44,522173.523379,0.36305,normal,189575.227648,high_wallet_velocity,large_transfer,new_counterparty
W0679,W0247,2026-01-21 20:13:58,524.841567,0.513791,monitor,269.659028,high_wallet_velocity,new_counterparty,imbalanced_flow
W0679,W0218,2026-01-29 10:43:11,323.401147,0.270538,normal,87.492438,new_counterparty,imbalanced_flow,
W0679,W0189,2026-03-03 20:22:35,1260.615444,0.36367,normal,458.448452,high_wallet_velocity,new_counterparty,
W0679,W0417,2026-03-06 19:16:01,69.345523,0.41878,monitor,29.040486,new_counterparty,imbalanced_flow,
W0680,W0666,2026-01-12 17:50:24,295.344541,0.389522,normal,115.043059,risky_address_exposure,new_counterparty,
W0680,W0481,2026-01-15 21:06:10,2019.148127,0.539265,monitor,1088.856179,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0680,W0189,2026-01-29 15:21:53,68.36212,0.291361,normal,19.918074,high_wallet_velocity,new_counterparty,imbalanced_flow
W0681,W0439,2025-12-29 08:16:17,13.728765,0.255545,normal,3.508311,new_counterparty,,
W0681,W0667,2026-02-21 07:52:47,4.789314,0.487607,monitor,2.335302,high_wallet_velocity,new_counterparty,
W0682,W0793,2026-01-02 02:09:38,42.62109,0.3353,normal,14.290868,high_wallet_velocity,new_counterparty,
W0682,W0237,2026-01-25 18:18:16,32.705391,0.425317,monitor,13.910156,risky_address_exposure,high_wallet_velocity,new_counterparty
W0682,W0081,2026-02-28 22:57:06,3234.49022,0.187097,normal,605.162849,new_counterparty,,
W0683,W0208,2025-12-24 09:13:59,3712.636965,0.228283,normal,847.532474,new_counterparty,imbalanced_flow,
W0683,W0489,2026-02-04 11:18:17,1391.96002,0.340685,normal,474.220408,high_wallet_velocity,new_counterparty,imbalanced_flow
W0683,W0158,2026-02-28 12:48:29,94.54154,0.579526,monitor,54.789325,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0684,W0346,2026-01-14 21:15:38,909.9353,0.186342,normal,169.559018,new_counterparty,imbalanced_flow,
W0684,W0232,2026-02-11 14:39:13,479.677769,0.281053,normal,134.814704,new_counterparty,,
W0684,W0459,2026-02-17 22:30:01,242.429042,0.17832,normal,43.229877,new_counterparty,imbalanced_flow,
W0685,W0794,2026-01-03 04:42:06,196.225783,0.28507,normal,55.938154,high_wallet_velocity,new_counterparty,imbalanced_flow
W0685,W0791,2026-01-16 03:27:38,105.183411,0.343953,normal,36.178143,high_wallet_velocity,new_counterparty,imbalanced_flow
W0685,W0273,2026-02-18 20:55:26,185.000043,0.41185,monitor,76.19225,high_wallet_velocity,new_counterparty,imbalanced_flow
W0686,W0727,2026-01-24 03:21:34,7.754985,0.221022,normal,1.714025,new_counterparty,imbalanced_flow,
W0686,W0440,2026-02-25 20:55:18,1097.686577,0.255692,normal,280.669663,high_wallet_velocity,new_counterparty,
W0687,W0098,2025-12-23 17:50:27,1563.04933,0.203369,normal,317.875966,new_counterparty,,
W0687,W0058,2025-12-30 20:42:45,282.615667,0.242239,normal,68.460623,new_counterparty,imbalanced_flow,
W0687,W0013,2026-03-05 03:49:16,881.566827,0.560464,monitor,494.086722,risky_address_exposure,high_wallet_velocity,new_counterparty
W0688,W0539,2026-01-13 12:41:44,2048.951222,0.252677,normal,517.723796,new_counterparty,,
W0688,W0140,2026-02-25 15:35:03,195.926718,0.320457,normal,62.786137,high_wallet_velocity,new_counterparty,
W0689,W0447,2026-01-01 18:09:10,293.710102,0.611903,monitor,179.722046,risky_address_exposure,high_wallet_velocity,new_counterparty
W0689,W0326,2026-02-12 14:13:00,23.603961,0.447851,monitor,10.571054,new_counterparty,imbalanced_flow,
W0689,W0378,2026-03-10 22:35:24,506.286043,0.203354,normal,102.955408,new_counterparty,imbalanced_flow,
W0690,W0648,2026-01-13 11:28:16,1933.492866,0.211705,normal,409.329865,new_counterparty,imbalanced_flow,
W0690,W0729,2026-01-26 02:28:41,580.685202,0.27835,normal,161.634013,new_counterparty,,
W0690,W0131,2026-02-23 20:51:12,123.906458,0.701331,review,86.89946,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0690,W0156,2026-03-14 09:33:57,2488.818965,0.656225,review,1633.224313,risky_address_exposure,high_wallet_velocity,new_counterparty
W0691,W0441,2026-01-14 00:14:05,7002.115937,0.37093,normal,2597.292723,high_wallet_velocity,new_counterparty,imbalanced_flow
W0691,W0608,2026-01-17 17:41:42,17148.039913,0.680116,review,11662.652846,high_counterparty_risk,high_wallet_velocity,large_transfer
W0691,W0643,2026-02-17 05:56:33,1253.114988,0.192367,normal,241.057687,high_wallet_velocity,new_counterparty,
W0691,W0212,2026-03-12 10:48:19,547.159223,0.227137,normal,124.279849,high_wallet_velocity,new_counterparty,imbalanced_flow
W0692,W0370,2025-12-30 20:29:30,36.371434,0.186641,normal,6.788387,new_counterparty,imbalanced_flow,
W0693,W0116,2025-12-28 15:01:12,280.21093,0.392568,normal,110.001842,high_wallet_velocity,new_counterparty,
W0693,W0406,2026-01-29 06:45:14,84.154274,0.290442,normal,24.441957,high_wallet_velocity,new_counterparty,
W0693,W0761,2026-02-20 03:52:31,216.038203,0.348761,normal,75.345602,high_wallet_velocity,new_counterparty,
W0693,W0184,2026-03-08 00:46:04,890.795719,0.26576,normal,236.73751,high_wallet_velocity,new_counterparty,imbalanced_flow
W0693,W0352,2026-03-20 06:14:15,1576.416643,0.206655,normal,325.773695,high_wallet_velocity,new_counterparty,imbalanced_flow
W0695,W0394,2025-12-21 19:34:19,2414.272268,0.188983,normal,456.256449,high_wallet_velocity,new_counterparty,imbalanced_flow
W0695,W0509,2026-01-14 14:27:44,618.099054,0.329172,normal,203.4612,high_wallet_velocity,new_counterparty,imbalanced_flow
W0696,W0425,2026-01-01 09:24:27,1819.021786,0.309345,normal,562.704532,high_wallet_velocity,new_counterparty,imbalanced_flow
W0696,W0017,2026-01-27 15:51:44,624.72316,0.772797,review,482.7841,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0696,W0377,2026-02-06 00:09:26,19.021995,0.336175,normal,6.394719,high_wallet_velocity,new_counterparty,imbalanced_flow
W0696,W0723,2026-02-12 00:02:27,57.026102,0.442131,monitor,25.213005,high_wallet_velocity,new_counterparty,imbalanced_flow
W0696,W0772,2026-02-27 17:35:48,193.611584,0.499978,monitor,96.80148,risky_address_exposure,high_wallet_velocity,new_counterparty
W0697,W0329,2026-01-06 23:15:15,475.091399,0.387474,normal,184.0857,high_wallet_velocity,new_counterparty,
W0698,W0031,2025-12-23 18:51:27,2993.297221,0.277605,normal,830.954632,high_wallet_velocity,new_counterparty,
W0698,W0707,2025-12-24 20:08:07,23087.801444,0.329949,normal,7617.799988,large_transfer,new_counterparty,imbalanced_flow
W0698,W0084,2026-02-02 05:51:41,52.941761,0.202848,normal,10.739123,new_counterparty,imbalanced_flow,
W0698,W0738,2026-02-15 00:03:05,62.901349,0.355511,normal,22.362143,risky_address_exposure,new_counterparty,imbalanced_flow
W0698,W0326,2026-02-22 20:36:58,826.029747,0.354902,normal,293.159574,high_wallet_velocity,new_counterparty,
W0699,W0457,2026-01-01 02:30:44,121.109831,0.232726,normal,28.185464,new_counterparty,imbalanced_flow,
W0699,W0164,2026-01-02 11:20:56,90.748032,0.541344,monitor,49.125864,risky_address_exposure,high_wallet_velocity,new_counterparty
W0699,W0490,2026-01-13 08:39:05,1648.215378,0.754601,review,1243.745195,high_counterparty_risk,risky_address_exposure,new_counterparty
W0699,W0264,2026-01-13 18:09:32,853.601863,0.464779,monitor,396.735925,risky_address_exposure,new_counterparty,imbalanced_flow
W0699,W0525,2026-01-21 23:38:00,27.575858,0.22033,normal,6.075789,new_counterparty,imbalanced_flow,
W0699,W0215,2026-01-30 04:31:47,357.479029,0.25497,normal,91.146419,new_counterparty,imbalanced_flow,
W0699,W0168,2026-02-11 11:34:50,7621.665424,0.516557,monitor,3937.024499,high_wallet_velocity,new_counterparty,imbalanced_flow
W0699,W0568,2026-03-01 23:56:01,183.131458,0.663427,review,121.494302,risky_address_exposure,high_wallet_velocity,new_counterparty
W0700,W0614,2026-01-30 18:07:02,1683.158109,0.474225,monitor,798.196381,risky_address_exposure,new_counterparty,imbalanced_flow
W0700,W0025,2026-02-25 19:36:59,34080.168848,0.359011,normal,12235.168482,high_wallet_velocity,large_transfer,new_counterparty
W0700,W0453,2026-02-26 10:55:04,440.675226,0.347869,normal,153.297203,high_wallet_velocity,new_counterparty,imbalanced_flow
W0701,W0219,2026-02-06 11:25:49,534.809185,0.432227,monitor,231.158879,high_wallet_velocity,new_counterparty,imbalanced_flow
W0701,W0243,2026-02-22 01:03:20,2172.627771,0.53598,monitor,1164.485513,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0701,W0765,2026-02-28 01:24:57,3042.872009,0.186727,normal,568.187548,new_counterparty,,
W0702,W0470,2026-01-01 05:56:22,99.829591,0.649318,monitor,64.821121,risky_address_exposure,high_wallet_velocity,new_counterparty
W0702,W0245,2026-01-26 18:42:58,318.534293,0.230172,normal,73.317826,new_counterparty,,
W0702,W0594,2026-02-09 03:33:25,518.737812,0.554103,monitor,287.434263,risky_address_exposure,high_wallet_velocity,new_counterparty
W0702,W0648,2026-03-01 20:45:15,692.435558,0.321782,normal,222.812987,high_wallet_velocity,new_counterparty,imbalanced_flow
W0702,W0204,2026-03-11 14:05:48,1079.507062,0.129298,normal,139.57829,new_counterparty,,
W0703,W0071,2026-02-03 22:41:31,152.176174,0.437697,monitor,66.606988,risky_address_exposure,high_wallet_velocity,new_counterparty
W0703,W0198,2026-03-15 06:20:02,490.195451,0.671832,review,329.329149,risky_address_exposure,high_wallet_velocity,new_counterparty
W0704,W0303,2026-02-15 14:13:52,37.37007,0.303062,normal,11.325463,high_wallet_velocity,new_counterparty,
W0705,W0344,2026-03-03 18:32:21,15.146621,0.634384,monitor,9.608779,risky_address_exposure,high_wallet_velocity,new_counterparty
W0705,W0472,2026-03-06 13:54:26,1018.755864,0.303642,normal,309.337501,high_wallet_velocity,new_counterparty,
W0705,W0544,2026-03-10 01:50:29,4.861647,0.293018,normal,1.424551,high_wallet_velocity,new_counterparty,imbalanced_flow
W0705,W0215,2026-03-18 03:29:38,36.809658,0.166357,normal,6.123526,high_wallet_velocity,new_counterparty,
W0706,W0362,2026-01-17 12:51:14,73830.396091,0.589782,monitor,43543.810719,high_counterparty_risk,large_transfer,new_counterparty
W0706,W0316,2026-01-27 09:03:49,325.763894,0.310097,normal,101.018334,high_wallet_velocity,new_counterparty,
W0706,W0129,2026-02-11 00:27:12,628.298871,0.271342,normal,170.4836,new_counterparty,imbalanced_flow,
W0706,W0609,2026-02-11 07:47:56,3939.923985,0.497329,monitor,1959.439141,risky_address_exposure,new_counterparty,imbalanced_flow
W0706,W0299,2026-02-25 04:52:04,3414.656167,0.416787,monitor,1423.184282,high_wallet_velocity,new_counterparty,imbalanced_flow
W0706,W0766,2026-03-20 03:03:08,5659.934267,0.220032,normal,1245.366208,new_counterparty,imbalanced_flow,
W0707,W0371,2025-12-24 01:51:47,18.788472,0.570141,monitor,10.712071,risky_address_exposure,high_wallet_velocity,new_counterparty
W0707,W0792,2026-01-08 22:37:55,4227.333684,0.336183,normal,1421.157972,high_wallet_velocity,new_counterparty,imbalanced_flow
W0707,W0790,2026-02-17 00:50:40,68.737348,0.272829,normal,18.753516,high_wallet_velocity,new_counterparty,
W0708,W0463,2025-12-29 05:25:33,501.247353,0.216676,normal,108.608191,high_wallet_velocity,new_counterparty,
W0708,W0262,2026-01-01 06:54:28,67.904591,0.235644,normal,16.001302,new_counterparty,imbalanced_flow,
W0708,W0234,2026-01-02 18:45:03,62.978855,0.13245,normal,8.341543,new_counterparty,,
W0708,W0332,2026-02-08 13:09:58,471.919645,0.519247,monitor,245.042817,risky_address_exposure,high_wallet_velocity,new_counterparty
W0708,W0146,2026-02-19 03:31:44,38100.247674,0.707256,review,26946.641832,risky_address_exposure,large_transfer,new_counterparty
W0708,W0107,2026-03-09 08:52:48,21.170666,0.518839,monitor,10.984172,risky_address_exposure,new_counterparty,imbalanced_flow
W0708,W0155,2026-03-18 05:32:42,354.372562,0.272347,normal,96.512447,high_wallet_velocity,new_counterparty,imbalanced_flow
W0709,W0797,2025-12-22 19:04:38,507.351532,0.206654,normal,104.846334,new_counterparty,imbalanced_flow,
W0709,W0192,2026-01-08 15:58:58,106.42293,0.192146,normal,20.448717,new_counterparty,,
W0709,W0190,2026-01-30 08:29:30,1373.99712,0.359118,normal,493.426767,high_wallet_velocity,new_counterparty,imbalanced_flow
W0709,W0686,2026-02-02 10:26:37,31.37991,0.678136,review,21.279842,risky_address_exposure,high_wallet_velocity,new_counterparty
W0709,W0323,2026-03-15 06:27:00,248.899575,0.232183,normal,57.790254,new_counterparty,imbalanced_flow,
W0710,W0640,2025-12-23 07:28:05,168.659351,0.300989,normal,50.76468,high_wallet_velocity,new_counterparty,imbalanced_flow
W0710,W0541,2026-02-03 19:17:22,16937.444678,0.59541,monitor,10084.725388,high_wallet_velocity,large_transfer,new_counterparty
W0710,W0565,2026-02-27 02:43:27,12623.714611,0.342961,normal,4329.43802,high_wallet_velocity,large_transfer,new_counterparty
W0711,W0712,2025-12-29 03:52:23,1501.275052,0.410289,monitor,615.956559,high_wallet_velocity,new_counterparty,
W0711,W0535,2026-01-31 22:04:37,629.51305,0.148549,normal,93.513273,new_counterparty,imbalanced_flow,
W0711,W0726,2026-03-01 20:39:00,300.658043,0.221847,normal,66.700133,high_wallet_velocity,new_counterparty,
W0711,W0242,2026-03-09 21:14:18,502.584147,0.575115,monitor,289.043712,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0712,W0543,2025-12-29 21:54:55,356.958621,0.201888,normal,72.065526,new_counterparty,,
W0712,W0344,2026-02-10 16:58:18,3088.860425,0.319285,normal,986.228218,new_counterparty,imbalanced_flow,
W0712,W0210,2026-03-15 19:05:47,1167.309293,0.304376,normal,355.300701,high_wallet_velocity,new_counterparty,
W0713,W0752,2025-12-22 16:23:49,2989.36316,0.313364,normal,936.759481,high_wallet_velocity,new_counterparty,imbalanced_flow
W0713,W0393,2026-01-03 07:23:38,42.07987,0.27951,normal,11.761762,new_counterparty,imbalanced_flow,
W0713,W0665,2026-02-17 22:43:53,150.1186,0.236949,normal,35.570459,new_counterparty,imbalanced_flow,
W0713,W0729,2026-03-05 12:48:28,896.586259,0.444446,monitor,398.48451,high_wallet_velocity,new_counterparty,imbalanced_flow
W0714,W0060,2026-01-05 06:25:43,574.904788,0.619173,monitor,355.965492,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0714,W0324,2026-01-31 10:48:31,78.613988,0.233388,normal,18.347551,high_wallet_velocity,new_counterparty,imbalanced_flow
W0714,W0768,2026-02-25 09:24:06,15.903842,0.497345,monitor,7.909691,high_wallet_velocity,new_counterparty,imbalanced_flow
W0714,W0172,2026-02-26 22:15:01,1509.607179,0.345735,normal,521.923391,high_wallet_velocity,new_counterparty,imbalanced_flow
W0714,W0149,2026-03-16 15:34:53,127.866305,0.389588,normal,49.815229,high_wallet_velocity,new_counterparty,imbalanced_flow
W0715,W0177,2025-12-22 04:08:02,1.617997,0.345323,normal,0.558731,high_wallet_velocity,new_counterparty,imbalanced_flow
W0715,W0542,2025-12-23 06:05:30,30786.095711,0.278331,normal,8568.735392,large_transfer,new_counterparty,imbalanced_flow
W0715,W0181,2026-01-01 14:34:50,67.983466,0.183916,normal,12.503236,new_counterparty,imbalanced_flow,
W0715,W0615,2026-01-12 07:06:38,227.345097,0.457777,monitor,104.073326,risky_address_exposure,new_counterparty,
W0715,W0735,2026-01-27 22:24:45,208.264512,0.327503,normal,68.207159,high_wallet_velocity,new_counterparty,imbalanced_flow
W0715,W0250,2026-02-13 15:28:14,73.91809,0.732133,review,54.117868,risky_address_exposure,high_wallet_velocity,new_counterparty
W0715,W0685,2026-03-15 20:51:37,8955.350578,0.234044,normal,2095.942479,new_counterparty,imbalanced_flow,
W0716,W0695,2026-01-23 12:37:50,145837.678038,0.614926,monitor,89679.337746,risky_address_exposure,high_wallet_velocity,large_transfer
W0716,W0685,2026-03-18 10:32:25,859.170771,0.280074,normal,240.63169,new_counterparty,,
W0717,W0324,2025-12-21 22:05:29,477.51584,0.17709,normal,84.563163,new_counterparty,imbalanced_flow,
W0717,W0619,2025-12-21 22:53:07,45771.522717,0.429801,monitor,19672.660995,high_wallet_velocity,large_transfer,new_counterparty
W0717,W0120,2026-01-09 04:19:37,46.706506,0.352128,normal,16.446676,high_wallet_velocity,new_counterparty,imbalanced_flow
W0717,W0587,2026-01-09 05:59:59,41.743406,0.434294,monitor,18.128919,risky_address_exposure,high_wallet_velocity,new_counterparty
W0717,W0398,2026-01-12 01:09:42,1131.829457,0.275484,normal,311.801167,new_counterparty,imbalanced_flow,
W0718,W0397,2025-12-29 06:16:27,402.362285,0.305388,normal,122.876745,high_wallet_velocity,new_counterparty,imbalanced_flow
W0718,W0297,2026-01-25 04:39:05,164.108856,0.391661,normal,64.275019,high_wallet_velocity,new_counterparty,imbalanced_flow
W0718,W0486,2026-02-01 12:36:48,467.050459,0.541247,monitor,252.789854,risky_address_exposure,high_wallet_velocity,new_counterparty
W0718,W0185,2026-02-06 22:16:46,28.733116,0.307473,normal,8.834645,new_counterparty,imbalanced_flow,
W0719,W0247,2026-01-08 16:30:01,1065.092385,0.598786,monitor,637.762348,risky_address_exposure,high_wallet_velocity,new_counterparty
W0719,W0000,2026-02-09 00:22:37,98.598547,0.290247,normal,28.617898,high_wallet_velocity,new_counterparty,
W0720,W0273,2026-01-24 04:01:27,3337.091686,0.435958,monitor,1454.830589,high_wallet_velocity,new_counterparty,imbalanced_flow
W0720,W0427,2026-02-06 12:00:43,2926.451904,0.635673,monitor,1860.265918,risky_address_exposure,new_counterparty,imbalanced_flow
W0720,W0523,2026-03-15 20:55:38,98.738249,0.281312,normal,27.776288,high_wallet_velocity,new_counterparty,imbalanced_flow
W0721,W0575,2026-02-23 01:19:07,8305.780157,0.500188,monitor,4154.449362,high_wallet_velocity,new_counterparty,imbalanced_flow
W0721,W0608,2026-03-12 12:13:30,1800.132536,0.370073,normal,666.179564,high_wallet_velocity,new_counterparty,imbalanced_flow
W0722,W0347,2025-12-22 11:54:12,22.812396,0.333837,normal,7.61562,high_wallet_velocity,new_counterparty,imbalanced_flow
W0722,W0270,2026-01-30 07:05:36,2259.52341,0.206646,normal,466.921082,new_counterparty,,
W0723,W0384,2026-01-02 14:01:38,2006.346144,0.433308,monitor,869.364963,risky_address_exposure,new_counterparty,imbalanced_flow
W0723,W0699,2026-01-29 17:02:15,460.839423,0.475284,monitor,219.02944,risky_address_exposure,high_wallet_velocity,new_counterparty
W0723,W0757,2026-02-02 22:59:35,1133.306561,0.554604,monitor,628.536705,risky_address_exposure,new_counterparty,imbalanced_flow
W0723,W0451,2026-02-03 16:33:05,1199.4541,0.25826,normal,309.771243,high_wallet_velocity,new_counterparty,
W0723,W0061,2026-02-10 20:35:38,22721.825405,0.298229,normal,6776.30785,large_transfer,new_counterparty,
W0723,W0641,2026-03-07 20:02:00,6251.400163,0.196013,normal,1225.355733,new_counterparty,imbalanced_flow,
W0723,W0091,2026-03-08 22:20:58,13791.284286,0.394476,normal,5440.32823,high_wallet_velocity,large_transfer,new_counterparty
W0724,W0335,2026-02-04 05:43:26,187.210093,0.236267,normal,44.231585,high_wallet_velocity,new_counterparty,imbalanced_flow
W0724,W0092,2026-03-07 14:10:04,6.035979,0.328394,normal,1.982179,high_wallet_velocity,new_counterparty,imbalanced_flow
W0725,W0333,2025-12-25 07:52:06,474.170889,0.37309,normal,176.908252,high_wallet_velocity,new_counterparty,
W0725,W0258,2026-01-12 10:35:44,107.126569,0.706004,review,75.631832,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0725,W0381,2026-02-09 14:35:48,19996.930172,0.59003,monitor,11798.785979,risky_address_exposure,high_wallet_velocity,large_transfer
W0726,W0108,2026-01-18 13:26:23,25.93505,0.384102,normal,9.961705,high_wallet_velocity,new_counterparty,
W0726,W0392,2026-01-20 07:39:51,34.147505,0.575559,monitor,19.653915,risky_address_exposure,new_counterparty,imbalanced_flow
W0726,W0535,2026-01-29 10:26:54,344.669949,0.578244,monitor,199.303362,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0727,W0038,2025-12-27 00:31:32,797.090329,0.224941,normal,179.298337,new_counterparty,,
W0727,W0266,2026-01-10 13:30:02,6445.902053,0.406797,monitor,2622.174456,high_wallet_velocity,new_counterparty,
W0727,W0228,2026-01-13 00:40:50,1568.481135,0.644747,monitor,1011.274216,high_counterparty_risk,risky_address_exposure,new_counterparty
W0727,W0614,2026-01-30 21:15:43,58.740545,0.276231,normal,16.22595,high_wallet_velocity,new_counterparty,
W0727,W0483,2026-02-28 20:20:02,12759.134164,0.367422,normal,4687.99195,high_wallet_velocity,large_transfer,new_counterparty
W0728,W0284,2026-02-13 05:45:26,53.045902,0.707887,review,37.550517,high_counterparty_risk,risky_address_exposure,new_counterparty
W0728,W0144,2026-03-16 10:02:50,169.673381,0.704396,review,119.517238,risky_address_exposure,high_wallet_velocity,new_counterparty
W0729,W0724,2026-01-16 22:29:31,74.740379,0.19905,normal,14.877098,new_counterparty,imbalanced_flow,
W0729,W0314,2026-01-17 18:10:48,4468.3718,0.727624,review,3251.294437,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0729,W0048,2026-02-16 20:54:09,2094.871855,0.810342,review,1697.563627,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0730,W0130,2026-01-07 08:03:45,285.524651,0.231971,normal,66.233343,high_wallet_velocity,new_counterparty,imbalanced_flow
W0730,W0146,2026-01-17 05:55:15,1865.63343,0.632559,monitor,1180.124001,risky_address_exposure,new_counterparty,
W0730,W0176,2026-02-01 09:25:43,54.622536,0.628104,monitor,34.308626,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0731,W0060,2026-01-05 06:50:19,45.567282,0.830714,review,37.853365,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0731,W0770,2026-01-14 22:28:40,1123.330784,0.466657,monitor,524.210605,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0731,W0742,2026-02-03 00:19:25,1926.611865,0.179806,normal,346.416929,new_counterparty,,
W0731,W0768,2026-03-14 23:46:26,431.581214,0.564274,monitor,243.53004,risky_address_exposure,new_counterparty,imbalanced_flow
W0731,W0314,2026-03-15 10:20:24,46744.093403,0.580197,monitor,27120.783936,high_counterparty_risk,high_wallet_velocity,large_transfer
W0732,W0305,2026-01-01 03:02:42,179.534152,0.484817,monitor,87.041175,high_wallet_velocity,new_counterparty,imbalanced_flow
W0732,W0162,2026-02-25 19:34:50,5617.04761,0.425117,monitor,2387.904275,risky_address_exposure,high_wallet_velocity,new_counterparty
W0732,W0270,2026-03-05 06:14:15,8692.287691,0.302441,normal,2628.901593,high_wallet_velocity,new_counterparty,
W0733,W0483,2026-03-04 12:14:59,3846.079563,0.176563,normal,679.076629,new_counterparty,imbalanced_flow,
W0734,W0203,2026-01-13 14:51:32,103.184976,0.215818,normal,22.269223,new_counterparty,imbalanced_flow,
W0734,W0115,2026-02-14 04:04:43,12211.258914,0.350628,normal,4281.610449,risky_address_exposure,new_counterparty,
W0735,W0440,2025-12-23 22:18:31,422.455957,0.694374,review,293.342424,risky_address_exposure,high_wallet_velocity,new_counterparty
W0735,W0019,2026-03-12 08:36:08,645.854604,0.415628,monitor,268.435153,risky_address_exposure,new_counterparty,
W0736,W0182,2026-01-25 19:33:56,62.758574,0.215916,normal,13.550608,new_counterparty,,
W0736,W0188,2026-02-13 21:26:40,394.762541,0.571256,monitor,225.510303,risky_address_exposure,high_wallet_velocity,new_counterparty
W0736,W0746,2026-02-26 16:08:03,3122.557229,0.500302,monitor,1562.220796,risky_address_exposure,new_counterparty,
W0737,W0338,2025-12-31 03:21:25,336.65888,0.61365,monitor,206.590727,high_counterparty_risk,high_wallet_velocity,new_counterparty
W0737,W0250,2026-02-05 16:13:20,78.699298,0.316483,normal,24.906963,high_wallet_velocity,new_counterparty,imbalanced_flow
W0738,W0597,2026-01-10 15:12:25,234.95563,0.21387,normal,50.250001,new_counterparty,imbalanced_flow,
W0739,W0401,2025-12-27 20:36:59,854.458288,0.63224,monitor,540.222564,risky_address_exposure,high_wallet_velocity,new_counterparty
W0739,W0652,2026-02-02 06:36:20,786.179101,0.273505,normal,215.023861,high_wallet_velocity,new_counterparty,
W0739,W0637,2026-02-22 13:05:49,686.995895,0.305873,normal,210.133723,high_wallet_velocity,new_counterparty,
W0739,W0600,2026-03-03 03:20:23,214.393816,0.553161,monitor,118.594381,risky_address_exposure,high_wallet_velocity,new_counterparty
W0740,W0582,2025-12-25 12:37:27,259.06761,0.344391,normal,89.22046,high_wallet_velocity,new_counterparty,
W0741,W0647,2026-01-04 17:59:53,2794.824901,0.427731,monitor,1195.433324,risky_address_exposure,high_wallet_velocity,new_counterparty
W0741,W0357,2026-01-18 04:30:29,20.618097,0.297988,normal,6.143952,high_wallet_velocity,new_counterparty,imbalanced_flow
W0741,W0127,2026-01-26 13:35:16,1240.346194,0.411829,monitor,510.810628,new_counterparty,imbalanced_flow,
W0741,W0214,2026-02-02 02:17:53,273.079596,0.338109,normal,92.330745,high_wallet_velocity,new_counterparty,imbalanced_flow
W0741,W0201,2026-03-10 00:26:34,713.410157,0.419762,monitor,299.462558,high_wallet_velocity,new_counterparty,
W0742,W0179,2025-12-24 18:16:39,13639.869623,0.636957,monitor,8688.007522,risky_address_exposure,high_wallet_velocity,large_transfer
W0742,W0207,2026-01-21 04:23:43,629.496656,0.347414,normal,218.695832,high_wallet_velocity,new_counterparty,imbalanced_flow
W0742,W0798,2026-02-22 12:48:29,120.816199,0.588327,monitor,71.079466,risky_address_exposure,new_counterparty,imbalanced_flow
W0742,W0754,2026-03-19 20:42:52,10530.999737,0.318907,normal,3358.408331,new_counterparty,imbalanced_flow,
W0743,W0551,2026-01-15 15:39:00,11820.143543,0.759352,review,8975.650463,high_counterparty_risk,risky_address_exposure,new_counterparty
W0743,W0024,2026-01-16 01:00:00,95.818822,0.289057,normal,27.697146,high_wallet_velocity,new_counterparty,
W0743,W0619,2026-01-28 03:51:44,782.638686,0.739616,review,578.85197,high_counterparty_risk,risky_address_exposure,high_wallet_velocity
W0743,W0394,2026-03-07 05:02:37,3334.553057,0.710634,review,2369.647363,risky_address_exposure,high_wallet_velocity,new_counterparty
W0743,W0139,2026-03-14 06:43:00,59.92216,0.275754,normal,16.523782,high_wallet_velocity,new_counterparty,imbalanced_flow
