transaction_id,account_id,transaction_time,amount,merchant_category,merchant_risk_band,location_proxy,device_proxy,account_age_days,transaction_count_24h,amount_count_24h,fraud_flag,chargeback_loss,velocity_1h,velocity_24h,merchant_risk_score,new_device_flag,new_location_flag,night_transaction_flag,high_amount_flag,account_tenure_band,amount_zscore_by_account
TXN-006388,ACCT-00171,2025-10-06 20:45:27,19.64,travel,medium,home_region,new_device,1842,5,84.98,0,0.0,3,5,0.45,1,1,0,0,long_tenure,-1.2741
TXN-006389,ACCT-00721,2025-10-06 18:41:02,59.8,grocery,low,home_region,known_device_b,890,2,95.23,0,0.0,1,5,0.1,0,1,0,0,long_tenure,1.4405
TXN-006390,ACCT-00761,2025-10-06 19:58:43,123.4,restaurant,low,home_region,known_device_a,1096,4,527.24,0,0.0,1,5,0.1,0,0,0,0,long_tenure,-0.2987
TXN-006391,ACCT-00816,2025-10-06 20:35:10,21.11,fuel,low,home_region,known_device_a,990,4,97.47,0,0.0,1,5,0.1,0,0,0,0,long_tenure,-1.4488
TXN-006392,ACCT-00536,2025-10-06 18:18:46,74.72,travel,medium,cross_border,known_device_a,1847,1,84.13,0,0.0,1,5,0.45,0,0,0,0,long_tenure,0.8865
TXN-006393,ACCT-00865,2025-10-06 04:56:35,209.68,electronics,medium,home_region,known_device_b,30,4,700.03,0,0.0,0,5,0.45,0,0,1,1,new,0.8024
TXN-006394,ACCT-00075,2025-10-06 02:24:02,38.96,grocery,low,home_region,known_device_b,47,3,131.21,0,0.0,0,4,0.1,0,0,1,0,seasoning,0.364
TXN-006395,ACCT-00144,2025-10-06 12:40:37,188.45,travel,medium,home_region,known_device_b,392,4,833.87,0,0.0,0,4,0.45,0,0,0,1,established,1.2346
TXN-006396,ACCT-00465,2025-10-07 17:53:56,40.49,restaurant,low,home_region,known_device_a,10,3,123.11,0,0.0,1,6,0.1,0,0,0,0,new,-0.1373
TXN-006397,ACCT-00902,2025-10-07 02:38:55,105.48,electronics,medium,home_region,known_device_b,1213,5,559.91,0,0.0,0,8,0.45,0,0,1,0,long_tenure,-0.9689
TXN-006398,ACCT-00014,2025-10-07 16:46:14,29.14,digital_goods,high,distant_region,known_device_a,477,3,82.74,0,0.0,0,4,0.82,0,0,0,0,established,-0.8366
TXN-006399,ACCT-00467,2025-10-07 10:19:25,80.89,fuel,low,home_region,known_device_b,632,3,218.62,0,0.0,1,3,0.1,0,0,0,0,established,0.2969
TXN-006400,ACCT-00525,2025-10-07 12:21:15,24.02,grocery,low,home_region,known_device_b,1570,5,107.79,0,0.0,2,6,0.1,0,0,0,0,long_tenure,-0.7079
TXN-006401,ACCT-00049,2025-10-07 10:19:36,359.21,digital_goods,high,cross_border,known_device_b,1698,6,1988.95,0,0.0,1,7,0.82,0,0,0,1,long_tenure,1.8397
TXN-006402,ACCT-00577,2025-10-07 23:31:56,29.32,fuel,low,adjacent_region,known_device_b,1451,2,52.57,0,0.0,1,4,0.1,0,0,1,0,long_tenure,-1.5117
TXN-006403,ACCT-00689,2025-10-07 14:27:35,12.7,travel,medium,cross_border,known_device_b,549,3,34.81,0,0.0,0,4,0.45,0,0,0,0,established,-1.1396
TXN-006404,ACCT-00108,2025-10-07 04:26:44,53.73,electronics,medium,adjacent_region,known_device_b,105,1,43.61,0,0.0,0,3,0.45,0,1,1,0,seasoning,-0.7201
TXN-006405,ACCT-00038,2025-10-07 23:50:44,81.51,other,medium,home_region,known_device_b,1054,3,217.74,0,0.0,0,6,0.45,0,0,1,0,long_tenure,0.3264
TXN-006406,ACCT-00881,2025-10-08 21:54:31,169.07,restaurant,low,home_region,known_device_a,177,3,563.58,0,0.0,0,5,0.1,0,0,0,1,seasoning,0.038
TXN-006407,ACCT-00079,2025-10-08 10:16:55,30.57,cash_like,high,cross_border,known_device_b,399,5,118.04,0,0.0,0,6,0.82,0,0,0,0,established,0.2746
TXN-006408,ACCT-00487,2025-10-08 16:00:47,64.16,cash_like,high,home_region,known_device_b,1266,4,242.29,0,0.0,0,6,0.82,0,0,0,0,long_tenure,0.3015
TXN-006409,ACCT-00001,2025-10-08 13:20:08,28.28,restaurant,low,home_region,known_device_b,1842,3,64.7,0,0.0,1,5,0.1,0,0,0,0,long_tenure,-0.0657
TXN-006410,ACCT-00054,2025-10-08 22:58:24,62.72,restaurant,low,home_region,known_device_a,1467,1,53.05,0,0.0,1,1,0.1,0,0,0,0,long_tenure,0.5938
TXN-006411,ACCT-00213,2025-10-08 09:23:17,32.72,grocery,low,adjacent_region,new_device,869,4,122.3,0,0.0,3,5,0.1,1,0,0,0,long_tenure,0.2729
TXN-006412,ACCT-00867,2025-10-08 09:42:49,64.97,travel,medium,home_region,new_device,200,5,334.37,0,0.0,0,9,0.45,1,0,0,0,established,-0.377
TXN-006413,ACCT-00396,2025-10-08 21:24:20,21.36,restaurant,low,adjacent_region,known_device_a,1104,4,82.92,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-0.2903
TXN-006414,ACCT-00858,2025-10-08 23:37:11,96.61,grocery,low,home_region,known_device_b,1565,2,154.87,0,0.0,0,3,0.1,0,0,1,0,long_tenure,1.4499
TXN-006415,ACCT-00442,2025-10-08 06:06:05,45.83,electronics,medium,home_region,known_device_a,87,5,273.03,0,0.0,1,5,0.45,0,1,0,0,seasoning,-1.1241
TXN-006416,ACCT-00335,2025-10-08 22:41:39,9.47,restaurant,low,distant_region,known_device_a,572,3,27.2,0,0.0,0,3,0.1,0,0,0,0,established,-2.0231
TXN-006417,ACCT-00090,2025-10-09 19:18:46,37.77,other,medium,home_region,known_device_a,1771,4,159.95,0,0.0,1,4,0.45,0,1,0,0,long_tenure,-0.1083
TXN-006418,ACCT-00525,2025-10-09 16:22:23,25.79,travel,medium,adjacent_region,known_device_b,1570,4,88.11,0,0.0,1,6,0.45,0,0,0,0,long_tenure,-0.5753
TXN-006419,ACCT-00419,2025-10-09 14:05:34,31.09,digital_goods,high,home_region,known_device_a,1195,7,182.24,0,0.0,2,9,0.82,0,0,0,0,long_tenure,-1.5347
TXN-006420,ACCT-00509,2025-10-09 11:07:47,37.62,cash_like,high,home_region,new_device,1518,6,179.95,0,0.0,2,9,0.82,1,0,0,0,long_tenure,0.2911
TXN-006421,ACCT-00941,2025-10-09 22:34:16,72.79,restaurant,low,home_region,known_device_a,319,3,267.92,0,0.0,2,3,0.1,0,0,0,0,established,0.2493
TXN-006422,ACCT-00523,2025-10-09 04:05:31,201.46,cash_like,high,distant_region,known_device_a,1578,4,1002.05,0,0.0,1,5,0.82,0,1,1,1,long_tenure,1.0461
TXN-006423,ACCT-00424,2025-10-09 11:00:35,218.23,restaurant,low,adjacent_region,known_device_a,784,1,264.67,0,0.0,1,4,0.1,0,0,0,1,long_tenure,1.4722
TXN-006424,ACCT-00006,2025-10-09 06:51:58,40.5,travel,medium,home_region,known_device_a,1428,1,36.43,0,0.0,1,3,0.45,0,0,0,0,long_tenure,-0.7503
TXN-006425,ACCT-00837,2025-10-09 16:34:36,13.82,travel,medium,home_region,known_device_b,255,2,26.86,0,0.0,3,2,0.45,0,0,0,0,established,-1.0913
TXN-006426,ACCT-00247,2025-10-10 07:34:16,51.63,digital_goods,high,adjacent_region,known_device_a,5,4,231.18,0,0.0,0,5,0.82,0,0,0,0,new,0.562
TXN-006427,ACCT-00303,2025-10-10 21:47:01,25.7,grocery,low,home_region,known_device_a,1099,2,41.69,0,0.0,1,4,0.1,0,0,0,0,long_tenure,-0.1084
TXN-006428,ACCT-00872,2025-10-10 20:07:31,163.4,electronics,medium,home_region,known_device_b,1173,2,321.76,0,0.0,0,2,0.45,0,0,0,1,long_tenure,1.0628
TXN-006429,ACCT-00315,2025-10-10 01:12:58,56.0,restaurant,low,adjacent_region,known_device_a,875,3,196.23,0,0.0,0,4,0.1,0,0,1,0,long_tenure,0.3869
TXN-006430,ACCT-00572,2025-10-11 17:38:45,15.36,digital_goods,high,home_region,known_device_b,1660,4,51.54,0,0.0,0,4,0.82,0,0,0,0,long_tenure,-0.4164
TXN-006431,ACCT-00151,2025-10-11 10:08:57,45.92,electronics,medium,home_region,known_device_b,1022,7,331.19,0,0.0,1,9,0.45,0,0,0,0,long_tenure,-0.4276
TXN-006432,ACCT-00096,2025-10-11 23:34:06,35.94,restaurant,low,adjacent_region,known_device_b,1409,2,81.35,0,0.0,0,4,0.1,0,0,1,0,long_tenure,-1.018
TXN-006433,ACCT-00024,2025-10-11 21:47:58,136.06,travel,medium,home_region,known_device_b,623,2,332.77,0,0.0,1,4,0.45,0,0,0,0,established,-0.2717
TXN-006434,ACCT-00338,2025-10-11 07:25:24,56.99,other,medium,adjacent_region,known_device_a,294,3,172.35,0,0.0,1,4,0.45,0,0,0,0,established,0.0617
TXN-006435,ACCT-00483,2025-10-11 15:59:36,38.24,grocery,low,home_region,known_device_a,258,4,166.46,0,0.0,1,6,0.1,0,0,0,0,established,0.3241
TXN-006436,ACCT-00265,2025-10-11 10:48:21,5.99,electronics,medium,home_region,known_device_b,1528,1,7.09,0,0.0,0,2,0.45,0,0,0,0,long_tenure,-2.0818
TXN-006437,ACCT-00589,2025-10-11 20:27:27,160.75,electronics,medium,cross_border,known_device_a,1843,3,365.17,0,0.0,0,3,0.45,0,0,0,1,long_tenure,1.7254
TXN-006438,ACCT-00913,2025-10-11 20:18:21,110.16,digital_goods,high,home_region,known_device_a,298,4,514.67,0,0.0,0,4,0.82,0,0,0,0,established,0.7945
TXN-006439,ACCT-00256,2025-10-11 07:16:46,10.95,other,medium,home_region,known_device_a,249,2,19.67,0,0.0,0,4,0.45,0,0,0,0,established,-1.0636
TXN-006440,ACCT-00338,2025-10-12 02:01:30,42.52,travel,medium,adjacent_region,known_device_b,294,4,145.12,0,0.0,0,4,0.45,0,0,1,0,established,-0.3256
TXN-006441,ACCT-00848,2025-10-12 18:22:50,33.46,other,medium,home_region,known_device_a,253,2,71.97,0,0.0,1,2,0.45,0,0,0,0,established,-1.5858
TXN-006442,ACCT-00645,2025-10-12 03:23:57,44.21,digital_goods,high,home_region,known_device_a,758,8,369.31,0,0.0,0,8,0.82,0,0,1,0,long_tenure,-0.7742
TXN-006443,ACCT-00027,2025-10-12 11:26:26,90.29,electronics,medium,adjacent_region,known_device_b,356,3,253.56,0,0.0,0,4,0.45,0,0,0,0,established,0.6287
TXN-006444,ACCT-00684,2025-10-12 04:16:05,17.72,restaurant,low,distant_region,known_device_b,444,4,68.34,0,0.0,0,4,0.1,0,0,1,0,established,-1.1004
TXN-006445,ACCT-00220,2025-10-13 06:59:07,19.27,fuel,low,home_region,known_device_b,66,4,64.21,0,0.0,0,6,0.1,0,0,0,0,seasoning,-1.6357
TXN-006446,ACCT-00256,2025-10-13 09:18:50,34.67,grocery,low,adjacent_region,known_device_b,249,1,41.46,0,0.0,0,4,0.1,0,0,0,0,established,0.6875
TXN-006447,ACCT-00587,2025-10-13 07:03:53,66.01,fuel,low,home_region,known_device_a,769,5,338.89,0,0.0,0,5,0.1,0,0,0,0,long_tenure,-0.4225
TXN-006448,ACCT-00206,2025-10-13 01:22:13,29.98,digital_goods,high,adjacent_region,known_device_a,232,5,180.81,0,0.0,2,5,0.82,0,0,1,0,established,0.6967
TXN-006449,ACCT-00469,2025-10-13 09:48:39,63.44,cash_like,high,cross_border,known_device_a,1467,5,287.88,0,0.0,2,6,0.82,0,1,0,0,long_tenure,-0.1308
TXN-006450,ACCT-00753,2025-10-13 08:49:09,66.97,restaurant,low,home_region,known_device_a,1558,2,165.87,0,0.0,1,3,0.1,0,0,0,0,long_tenure,0.4431
TXN-006451,ACCT-00774,2025-10-14 21:51:19,67.94,other,medium,home_region,known_device_b,140,2,134.76,0,0.0,1,2,0.45,0,0,0,0,seasoning,-0.3176
TXN-006452,ACCT-00361,2025-10-14 02:05:23,20.54,digital_goods,high,distant_region,known_device_b,1071,5,84.81,0,0.0,0,7,0.82,0,0,1,0,long_tenure,-0.3936
TXN-006453,ACCT-00922,2025-10-14 22:46:32,102.91,grocery,low,adjacent_region,known_device_b,32,3,359.06,0,0.0,3,5,0.1,0,0,0,0,seasoning,-0.0207
TXN-006454,ACCT-00700,2025-10-14 18:57:51,117.22,grocery,low,distant_region,known_device_a,1119,4,356.21,0,0.0,0,6,0.1,0,0,0,0,long_tenure,1.6706
TXN-006455,ACCT-00122,2025-10-14 21:49:33,75.62,travel,medium,adjacent_region,known_device_b,985,1,93.99,0,0.0,1,5,0.45,0,0,0,0,long_tenure,-0.5188
TXN-006456,ACCT-00410,2025-10-14 07:30:40,180.16,grocery,low,home_region,known_device_a,938,4,713.8,0,0.0,0,7,0.1,0,0,0,1,long_tenure,0.9825
TXN-006457,ACCT-00496,2025-10-14 00:11:23,57.72,electronics,medium,adjacent_region,new_device,1320,5,239.48,0,0.0,1,6,0.45,1,0,1,0,long_tenure,-0.0975
TXN-006458,ACCT-00573,2025-10-14 08:13:56,147.59,electronics,medium,distant_region,known_device_b,1826,4,497.92,0,0.0,1,4,0.45,0,0,0,1,long_tenure,0.9641
TXN-006459,ACCT-00288,2025-10-14 06:22:55,5.01,grocery,low,distant_region,known_device_b,957,2,10.63,0,0.0,1,3,0.1,0,0,0,0,long_tenure,-2.0694
TXN-006460,ACCT-00660,2025-10-14 15:52:10,96.84,restaurant,low,home_region,known_device_a,1118,2,192.25,0,0.0,3,4,0.1,0,0,0,0,long_tenure,0.7512
TXN-006461,ACCT-00419,2025-10-14 05:21:03,103.08,restaurant,low,adjacent_region,new_device,1195,9,1113.59,0,0.0,2,11,0.1,1,0,0,0,long_tenure,0.0757
TXN-006462,ACCT-00046,2025-10-15 15:31:00,82.67,other,medium,home_region,known_device_a,793,2,148.08,0,0.0,1,3,0.45,0,0,0,0,long_tenure,0.4556
TXN-006463,ACCT-00814,2025-10-15 18:04:43,63.2,fuel,low,home_region,known_device_b,1315,5,381.65,0,0.0,0,6,0.1,0,0,0,0,long_tenure,0.6444
TXN-006464,ACCT-00622,2025-10-15 22:46:16,69.5,grocery,low,adjacent_region,known_device_b,1336,2,134.22,0,0.0,0,3,0.1,0,1,0,0,long_tenure,0.8916
TXN-006465,ACCT-00394,2025-10-15 22:23:40,52.22,restaurant,low,home_region,known_device_a,130,1,47.77,0,0.0,0,4,0.1,0,0,0,0,seasoning,-0.1234
TXN-006466,ACCT-00262,2025-10-15 08:00:35,29.67,cash_like,high,home_region,known_device_a,1147,4,131.01,0,0.0,0,4,0.82,0,0,0,0,long_tenure,-1.3808
TXN-006467,ACCT-00385,2025-10-16 05:57:48,53.46,other,medium,home_region,new_device,596,6,316.64,0,0.0,1,7,0.45,1,0,0,0,established,-0.3545
TXN-006468,ACCT-00317,2025-10-16 16:27:01,185.36,grocery,low,home_region,known_device_a,1083,5,699.84,0,0.0,1,6,0.1,0,0,0,1,long_tenure,-0.1871
TXN-006469,ACCT-00529,2025-10-16 05:22:53,101.37,other,medium,home_region,known_device_b,36,4,305.46,0,0.0,0,5,0.45,0,0,0,0,seasoning,0.495
TXN-006470,ACCT-00078,2025-10-16 16:25:20,101.72,grocery,low,home_region,known_device_b,496,2,162.91,0,0.0,2,5,0.1,0,0,0,0,established,0.2679
TXN-006471,ACCT-00716,2025-10-16 20:02:33,68.01,restaurant,low,home_region,known_device_b,248,1,73.06,0,0.0,0,1,0.1,0,1,0,0,established,-0.0514
TXN-006472,ACCT-00571,2025-10-16 06:35:25,48.34,electronics,medium,home_region,known_device_b,1452,4,174.99,0,0.0,0,5,0.45,0,0,0,0,long_tenure,0.2804
TXN-006473,ACCT-00272,2025-10-16 11:38:16,59.29,grocery,low,distant_region,known_device_a,1204,5,323.83,0,0.0,0,5,0.1,0,0,0,0,long_tenure,0.2282
TXN-006474,ACCT-00853,2025-10-16 10:05:16,139.84,grocery,low,cross_border,known_device_b,380,5,688.02,0,0.0,0,6,0.1,0,0,0,0,established,1.0754
TXN-006475,ACCT-00205,2025-10-16 08:51:48,35.77,electronics,medium,home_region,known_device_b,22,4,173.88,0,0.0,0,4,0.45,0,0,0,0,new,-0.8223
TXN-006476,ACCT-00076,2025-10-16 15:26:36,13.92,electronics,medium,adjacent_region,known_device_b,1456,4,47.09,0,0.0,0,6,0.45,0,0,0,0,long_tenure,-1.0831
TXN-006477,ACCT-00628,2025-10-16 03:09:27,86.12,fuel,low,home_region,known_device_b,547,2,156.39,0,0.0,2,3,0.1,0,1,1,0,established,0.0102
TXN-006478,ACCT-00493,2025-10-16 10:46:36,64.3,other,medium,home_region,known_device_a,1211,1,70.9,0,0.0,0,2,0.45,0,0,0,0,long_tenure,0.178
TXN-006479,ACCT-00858,2025-10-16 15:58:21,33.2,restaurant,low,home_region,known_device_b,1565,3,101.23,0,0.0,0,3,0.1,0,0,0,0,long_tenure,0.0772
TXN-006480,ACCT-00722,2025-10-16 04:03:03,9.83,restaurant,low,home_region,known_device_b,752,2,15.46,0,0.0,0,2,0.1,0,0,1,0,long_tenure,-0.7792
TXN-006481,ACCT-00173,2025-10-16 06:17:17,65.81,travel,medium,home_region,known_device_a,1091,3,234.54,0,0.0,0,4,0.45,0,0,0,0,long_tenure,-0.0375
TXN-006482,ACCT-00508,2025-10-16 21:56:57,64.46,travel,medium,home_region,known_device_a,1237,3,196.99,0,0.0,0,4,0.45,0,1,0,0,long_tenure,-0.0882
TXN-006483,ACCT-00950,2025-10-17 08:01:08,40.31,restaurant,low,home_region,known_device_b,585,3,99.56,0,0.0,0,4,0.1,0,0,0,0,established,-0.4017
TXN-006484,ACCT-00459,2025-10-17 05:43:27,9.24,grocery,low,home_region,known_device_b,1525,3,26.21,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-1.2106
TXN-006485,ACCT-00928,2025-10-17 21:17:16,23.29,travel,medium,adjacent_region,known_device_a,477,5,128.48,0,0.0,2,7,0.45,0,0,0,0,established,-0.7253
TXN-006486,ACCT-00697,2025-10-17 22:13:59,87.26,fuel,low,home_region,known_device_a,1142,2,155.8,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.0281
TXN-006487,ACCT-00141,2025-10-17 16:45:02,6.26,restaurant,low,home_region,known_device_a,348,2,10.46,0,0.0,0,3,0.1,0,1,0,0,established,-1.199
TXN-006488,ACCT-00768,2025-10-17 12:55:55,31.44,restaurant,low,home_region,new_device,469,6,207.7,0,0.0,1,11,0.1,1,0,0,0,established,-0.9224
TXN-006489,ACCT-00345,2025-10-17 15:18:56,59.07,grocery,low,adjacent_region,known_device_b,1365,1,62.48,0,0.0,1,1,0.1,0,0,0,0,long_tenure,0.2315
TXN-006490,ACCT-00301,2025-10-17 15:21:06,13.44,electronics,medium,cross_border,known_device_b,189,4,67.07,0,0.0,1,5,0.45,0,1,0,0,established,-1.0111
TXN-006491,ACCT-00677,2025-10-17 15:15:57,27.11,grocery,low,home_region,known_device_a,217,3,64.85,0,0.0,1,5,0.1,0,0,0,0,established,0.2589
TXN-006492,ACCT-00389,2025-10-17 04:13:01,16.41,digital_goods,high,home_region,known_device_a,76,4,67.76,0,0.0,0,4,0.82,0,0,1,0,seasoning,-0.3006
TXN-006493,ACCT-00668,2025-10-17 04:28:00,103.42,restaurant,low,home_region,known_device_b,544,4,341.41,0,0.0,0,7,0.1,0,0,1,0,established,0.6773
TXN-006494,ACCT-00794,2025-10-17 13:16:10,122.28,grocery,low,home_region,known_device_b,934,1,121.84,0,0.0,1,2,0.1,0,1,0,0,long_tenure,1.3213
TXN-006495,ACCT-00140,2025-10-17 09:59:27,16.61,electronics,medium,adjacent_region,known_device_a,1533,6,90.03,0,0.0,2,7,0.45,0,0,0,0,long_tenure,-1.062
TXN-006496,ACCT-00024,2025-10-17 04:45:16,125.22,digital_goods,high,adjacent_region,known_device_a,623,5,765.59,0,0.0,1,7,0.82,0,1,1,0,established,-0.366
TXN-006497,ACCT-00785,2025-10-18 00:31:14,20.55,travel,medium,home_region,known_device_b,221,5,126.73,0,0.0,0,6,0.45,0,0,1,0,established,-0.7651
TXN-006498,ACCT-00281,2025-10-18 14:48:16,92.81,restaurant,low,home_region,known_device_a,45,6,519.62,0,0.0,0,7,0.1,0,0,0,0,seasoning,1.5925
TXN-006499,ACCT-00371,2025-10-18 10:06:04,62.9,grocery,low,home_region,known_device_b,76,3,191.68,0,0.0,0,3,0.1,0,0,0,0,seasoning,1.8232
TXN-006500,ACCT-00576,2025-10-18 10:09:44,17.86,fuel,low,adjacent_region,known_device_a,800,4,65.66,0,0.0,0,6,0.1,0,0,0,0,long_tenure,-0.6405
TXN-006501,ACCT-00518,2025-10-18 09:44:50,21.34,fuel,low,home_region,known_device_a,955,7,169.42,0,0.0,1,7,0.1,0,0,0,0,long_tenure,-0.8893
TXN-006502,ACCT-00213,2025-10-18 21:38:30,40.46,grocery,low,home_region,known_device_a,869,2,91.24,0,0.0,1,4,0.1,0,0,0,0,long_tenure,0.6189
TXN-006503,ACCT-00559,2025-10-18 21:19:53,41.12,grocery,low,home_region,new_device,244,4,128.8,0,0.0,1,4,0.1,1,1,0,0,established,0.4637
TXN-006504,ACCT-00128,2025-10-18 03:35:47,62.3,digital_goods,high,home_region,known_device_b,1385,3,214.84,0,0.0,0,3,0.82,0,0,1,0,long_tenure,0.3362
TXN-006505,ACCT-00361,2025-10-19 19:50:45,65.21,electronics,medium,home_region,known_device_a,1071,3,211.18,0,0.0,0,3,0.45,0,0,0,0,long_tenure,0.8424
TXN-006506,ACCT-00594,2025-10-19 03:44:33,35.53,restaurant,low,home_region,known_device_b,456,2,57.19,0,0.0,1,2,0.1,0,0,1,0,established,-0.5784
TXN-006507,ACCT-00887,2025-10-19 20:05:17,86.29,fuel,low,home_region,known_device_a,1314,2,201.3,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.717
TXN-006508,ACCT-00353,2025-10-19 00:08:06,25.08,restaurant,low,home_region,known_device_b,913,3,77.9,0,0.0,0,3,0.1,0,0,1,0,long_tenure,-1.0197
TXN-006509,ACCT-00344,2025-10-19 07:50:48,272.96,grocery,low,home_region,known_device_a,1085,3,670.9,0,0.0,1,3,0.1,0,0,0,1,long_tenure,1.0623
TXN-006510,ACCT-00671,2025-10-19 07:41:15,189.22,fuel,low,distant_region,known_device_a,686,1,211.09,0,0.0,0,2,0.1,0,0,0,1,established,1.0543
TXN-006511,ACCT-00622,2025-10-19 21:29:47,70.69,fuel,low,adjacent_region,known_device_b,1336,2,112.8,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.9262
TXN-006512,ACCT-00198,2025-10-19 20:58:17,16.59,cash_like,high,distant_region,known_device_a,1476,1,19.99,0,0.0,0,1,0.82,0,0,0,0,long_tenure,-0.5121
TXN-006513,ACCT-00318,2025-10-19 14:25:02,30.73,restaurant,low,home_region,known_device_a,742,3,83.02,0,0.0,0,3,0.1,0,0,0,0,long_tenure,-0.7525
TXN-006514,ACCT-00725,2025-10-19 20:24:20,106.65,fuel,low,home_region,known_device_b,867,2,200.99,0,0.0,1,2,0.1,0,0,0,0,long_tenure,0.7238
TXN-006515,ACCT-00087,2025-10-19 19:56:29,80.71,other,medium,adjacent_region,known_device_b,456,3,186.35,1,77.48,1,6,0.45,0,0,0,0,established,0.8615
TXN-006516,ACCT-00379,2025-10-20 15:30:43,27.89,electronics,medium,home_region,known_device_b,1491,3,68.43,0,0.0,0,3,0.45,0,0,0,0,long_tenure,1.0551
TXN-006517,ACCT-00368,2025-10-20 16:29:56,88.73,grocery,low,home_region,known_device_a,1664,1,71.3,0,0.0,1,2,0.1,0,0,0,0,long_tenure,0.5396
TXN-006518,ACCT-00517,2025-10-20 17:37:44,106.44,digital_goods,high,home_region,known_device_b,1499,2,225.57,0,0.0,2,5,0.82,0,0,0,0,long_tenure,1.6273
TXN-006519,ACCT-00415,2025-10-20 13:40:59,29.65,fuel,low,home_region,known_device_a,496,4,124.33,0,0.0,0,4,0.1,0,0,0,0,established,-0.3124
TXN-006520,ACCT-00567,2025-10-20 11:51:19,163.35,electronics,medium,home_region,new_device,1812,5,971.42,0,0.0,1,7,0.45,1,0,0,1,long_tenure,0.3841
TXN-006521,ACCT-00398,2025-10-20 02:51:19,63.49,fuel,low,home_region,known_device_a,912,2,115.17,0,0.0,2,3,0.1,0,0,1,0,long_tenure,-0.4491
TXN-006522,ACCT-00569,2025-10-20 00:16:55,88.01,grocery,low,home_region,known_device_a,118,3,310.98,0,0.0,1,5,0.1,0,0,1,0,seasoning,1.8741
TXN-006523,ACCT-00887,2025-10-21 17:08:57,49.09,digital_goods,high,home_region,known_device_b,1314,5,213.66,0,0.0,1,5,0.82,0,0,0,0,long_tenure,0.0222
TXN-006524,ACCT-00910,2025-10-21 16:34:14,33.41,other,medium,home_region,known_device_b,1626,3,121.66,0,0.0,0,6,0.45,0,0,0,0,long_tenure,0.3212
TXN-006525,ACCT-00812,2025-10-21 15:38:31,10.36,grocery,low,home_region,known_device_a,1087,1,9.4,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-1.7909
TXN-006526,ACCT-00853,2025-10-21 12:04:30,47.01,other,medium,home_region,known_device_a,380,5,194.9,0,0.0,0,7,0.45,0,0,0,0,established,-0.342
TXN-006527,ACCT-00340,2025-10-21 17:00:45,14.65,grocery,low,home_region,known_device_a,267,1,12.37,0,0.0,0,2,0.1,0,0,0,0,established,-0.9211
TXN-006528,ACCT-00090,2025-10-21 20:31:23,33.62,electronics,medium,home_region,known_device_b,1771,2,54.54,0,0.0,0,2,0.45,0,0,0,0,long_tenure,-0.2311
TXN-006529,ACCT-00476,2025-10-21 23:51:08,20.79,travel,medium,home_region,new_device,166,3,75.66,0,0.0,0,5,0.45,1,0,1,0,seasoning,-1.3806
TXN-006530,ACCT-00814,2025-10-21 03:31:39,67.48,electronics,medium,adjacent_region,known_device_b,1315,3,217.97,0,0.0,0,3,0.45,0,0,1,0,long_tenure,0.7422
TXN-006531,ACCT-00448,2025-10-21 10:30:34,16.74,digital_goods,high,home_region,known_device_a,811,2,33.02,0,0.0,0,4,0.82,0,0,0,0,long_tenure,-0.5871
TXN-006532,ACCT-00312,2025-10-21 02:02:50,65.53,restaurant,low,distant_region,known_device_b,960,3,188.86,0,0.0,0,4,0.1,0,0,1,0,long_tenure,0.8309
TXN-006533,ACCT-00381,2025-10-21 10:02:26,20.11,electronics,medium,home_region,known_device_a,1328,4,65.76,0,0.0,1,6,0.45,0,0,0,0,long_tenure,0.0373
TXN-006534,ACCT-00830,2025-10-22 21:50:55,69.7,grocery,low,home_region,known_device_a,1142,4,338.8,0,0.0,0,4,0.1,0,0,0,0,long_tenure,0.0873
TXN-006535,ACCT-00895,2025-10-22 13:39:45,16.13,restaurant,low,home_region,known_device_b,819,3,39.06,0,0.0,0,4,0.1,0,0,0,0,long_tenure,-1.1853
TXN-006536,ACCT-00653,2025-10-22 21:01:26,19.93,digital_goods,high,home_region,known_device_a,997,7,152.42,0,0.0,0,8,0.82,0,0,0,0,long_tenure,-1.494
TXN-006537,ACCT-00123,2025-10-22 14:21:53,36.75,cash_like,high,home_region,new_device,1604,8,245.17,0,0.0,1,9,0.82,1,0,0,0,long_tenure,-0.4673
TXN-006538,ACCT-00870,2025-10-22 02:19:59,37.17,grocery,low,home_region,known_device_a,1108,3,137.76,0,0.0,0,5,0.1,0,0,1,0,long_tenure,0.1283
TXN-006539,ACCT-00927,2025-10-23 04:04:39,116.6,grocery,low,home_region,new_device,48,5,603.65,0,0.0,1,5,0.1,1,0,1,0,seasoning,0.6078
TXN-006540,ACCT-00887,2025-10-23 13:03:48,25.84,electronics,medium,home_region,known_device_a,1314,4,114.14,0,0.0,0,5,0.45,0,0,0,0,long_tenure,-0.7584
TXN-006541,ACCT-00481,2025-10-23 08:31:26,20.64,digital_goods,high,home_region,known_device_b,1461,6,123.23,0,0.0,3,8,0.82,0,0,0,0,long_tenure,-0.6154
