wallet_id,counterparty_wallet_id,transaction_time,token_type,amount_usd,wallet_age_days,inflow_24h,outflow_24h,transaction_count_24h,counterparty_risk_score,risky_address_exposure_flag,stablecoin_risk_label,is_synthetic
W0119,W0089,2026-01-23T21:03:38,USDT,21145.023396,1423,3392.175881,205.428733,27,0.894688,0,0,True
W0725,W0258,2026-01-12T10:35:44,USDT,107.126569,215,88.875136,205.281966,14,0.804656,1,1,True
W0055,W0436,2026-03-06T17:46:13,USDT,1664.381259,1183,711.681841,76.29542,23,0.161414,0,0,True
W0188,W0639,2026-02-21T21:05:14,DAI,223.415441,945,10.288378,12.57922,26,0.173797,0,1,True
W0328,W0355,2026-02-13T04:29:03,USDT,6936.55347,1421,352.511698,224.246252,10,0.681163,1,1,True
W0162,W0091,2026-02-10T23:25:43,USDT,215.465862,1227,161.944018,221.789851,11,0.946833,1,1,True
W0636,W0507,2026-01-20T20:41:52,DAI,759.81176,868,11.164509,195.351898,16,0.636451,0,0,True
W0390,W0304,2026-02-24T16:12:28,USDC,110.316751,189,12.375855,10.601457,17,0.043523,0,0,True
W0015,W0663,2026-02-20T09:49:34,USDC,10704.252932,358,47.65898,12.237703,8,0.089295,1,0,True
W0682,W0793,2026-01-02T02:09:38,USDT,42.62109,622,36.200928,51.460992,27,0.216574,0,0,True
W0714,W0324,2026-01-31T10:48:31,DAI,78.613988,1214,113.45904,796.163091,11,0.133229,0,1,True
W0169,W0555,2026-03-08T21:34:37,USDT,7068.216619,885,131.874261,4252.107676,26,0.071795,0,0,True
W0556,W0035,2025-12-31T05:38:49,USDT,61.447423,1092,21.601761,169.065766,12,0.266446,1,1,True
W0094,W0396,2026-03-04T01:14:37,USDC,513.666,500,200.995822,50.00052,9,0.100034,0,0,True
W0200,W0402,2026-03-15T20:08:05,USDC,24.150274,812,283.411921,402.645284,9,0.032762,0,0,True
W0132,W0433,2026-02-28T02:16:58,USDT,781.018482,1100,651.504126,1341.268249,23,0.258879,0,0,True
W0298,W0423,2026-01-08T07:08:26,DAI,63.498989,871,215.726219,172.532383,19,0.070236,0,0,True
W0303,W0740,2026-01-15T10:20:30,USDC,14.291373,1468,169.599197,67.521642,14,0.031949,0,0,True
W0021,W0642,2026-01-03T08:27:59,USDT,1163.974209,705,621.802931,257.743772,18,0.289321,0,0,True
W0699,W0264,2026-01-13T18:09:32,DAI,853.601863,562,1384.605218,49.325066,5,0.255011,1,0,True
W0646,W0541,2026-01-28T15:39:06,USDC,58.485807,346,159.665819,436.982811,27,0.949078,1,1,True
W0273,W0229,2026-03-07T05:25:13,USDT,145.697266,441,12.42262,512.535464,3,0.287266,1,0,True
W0702,W0470,2026-01-01T05:56:22,USDT,99.829591,188,334.750621,11.588713,28,0.409248,1,0,True
W0168,W0238,2026-02-13T05:22:17,USDC,5427.435081,672,228.885262,77.013189,10,0.045662,0,0,True
W0173,W0750,2026-02-13T02:09:14,BUSD,973.687156,463,46.401583,13.663229,25,0.402259,0,0,True
W0256,W0790,2025-12-28T19:53:00,DAI,95.928038,1002,39.180564,135.642103,23,0.060124,0,0,True
W0379,W0736,2026-03-01T18:36:46,USDT,78.522407,161,24.358857,42.696009,3,0.249596,0,0,True
W0753,W0799,2026-02-18T07:20:01,USDT,1180.134203,1404,60.288513,57.119637,15,0.845628,1,0,True
W0202,W0563,2026-01-15T14:24:55,DAI,14934.906334,908,243.763815,76.946483,29,0.167857,0,0,True
W0079,W0601,2026-01-28T20:36:02,DAI,1950.646732,438,4536.720299,1123.06026,19,0.049156,0,0,True
W0232,W0735,2026-01-30T13:52:16,USDT,180.503364,427,138.767596,1657.425017,11,0.1307,0,0,True
W0075,W0568,2026-01-03T06:00:36,USDT,1524.548207,477,134.3125,19.133126,13,0.961502,1,1,True
W0271,W0027,2026-02-11T22:28:37,USDC,561.71467,484,4.870829,106.33168,17,0.778183,0,0,True
W0317,W0697,2026-02-19T23:59:01,USDT,1332.260534,122,84.874612,109.997622,2,0.546009,0,0,True
W0727,W0614,2026-01-30T21:15:43,USDT,58.740545,929,478.953987,347.948323,26,0.083767,0,0,True
W0474,W0173,2026-02-27T09:16:03,DAI,5569.973695,211,261.823439,177.694309,9,0.16358,0,0,True
W0578,W0100,2026-03-05T20:25:32,USDT,108.30241,163,253.703798,388.171689,6,0.238823,0,0,True
W0056,W0559,2026-03-12T08:33:01,USDT,56.674262,95,112.038967,18.515611,29,0.076941,0,0,True
W0246,W0475,2026-03-06T22:20:09,DAI,1948.662325,596,516.799717,419.677033,19,0.175159,0,0,True
W0136,W0616,2026-01-10T21:31:22,USDT,680.01895,1454,1424.310368,195.110745,28,0.621917,0,0,True
W0687,W0058,2025-12-30T20:42:45,DAI,282.615667,378,3.534284,149.796163,9,0.133182,0,0,True
W0034,W0031,2026-02-23T19:13:43,USDC,4667.364162,1236,998.294572,420.523342,7,0.53871,0,0,True
W0053,W0278,2026-02-15T05:44:05,USDC,233.034252,187,2863.414742,73.243712,29,0.168913,0,0,True
W0033,W0649,2026-01-14T00:54:39,USDC,94.413867,1287,174.892361,62.306844,5,0.100265,0,0,True
W0135,W0259,2026-02-09T02:51:39,BUSD,123.623276,580,42.659237,97.481852,9,0.616278,1,0,True
W0474,W0744,2026-02-07T21:56:25,USDT,21.92323,873,92.651283,77.364591,24,0.222605,0,0,True
W0582,W0011,2026-01-26T02:03:14,USDT,91.426895,653,22.211934,60.949237,7,0.809067,1,0,True
W0514,W0545,2026-01-01T11:21:58,DAI,176.094258,1062,36.860317,1654.5974,23,0.303166,0,0,True
W0645,W0537,2026-01-15T18:01:23,USDT,756.135223,424,275.754671,28.755087,23,0.841146,0,0,True
W0338,W0786,2026-01-19T11:06:19,BUSD,35.34777,958,2.227862,44.575928,17,0.388622,0,0,True
W0622,W0330,2026-01-20T06:06:51,USDC,318.795294,1426,513.804699,59.418023,16,0.401431,1,0,True
W0673,W0220,2026-01-18T07:04:00,DAI,92.417852,28,135.21212,30.120936,25,0.185444,0,0,True
W0413,W0347,2026-01-22T07:39:17,DAI,3953.802975,140,1361.048968,27.27197,8,0.209703,1,0,True
W0455,W0612,2026-03-02T21:52:29,USDT,398.205205,1034,68.264599,643.987894,17,0.986289,1,1,True
W0540,W0684,2026-01-02T03:18:36,USDT,590.831761,1244,298.658631,41.616166,19,0.231929,1,0,True
W0679,W0247,2026-01-21T20:13:58,USDT,524.841567,161,960.141429,94.600344,28,0.596861,0,0,True
W0576,W0259,2026-03-11T06:11:07,USDT,57.328039,161,331.688463,51.477114,9,0.334761,0,0,True
W0639,W0077,2026-01-24T05:56:19,USDT,12.725311,1346,670.827735,46.530542,7,0.763005,0,0,True
W0772,W0711,2026-02-02T07:44:37,USDT,1152.1292,933,448.752172,926.196319,21,0.115148,1,0,True
W0372,W0405,2026-02-06T18:49:05,USDC,105.308456,80,671.057972,453.279058,27,0.193331,0,0,True
W0365,W0657,2026-01-04T04:19:03,DAI,3184.061239,1407,75.302197,5.055362,2,0.073371,0,0,True
W0046,W0587,2026-03-20T07:56:46,USDT,34984.379192,1389,33.5874,2122.364458,13,0.142645,1,0,True
W0565,W0584,2026-01-05T20:12:51,USDC,493.708428,1114,83.492161,23.33176,24,0.279116,1,1,True
W0055,W0351,2026-02-11T11:10:10,USDC,2255.475105,840,206.685971,2300.91058,16,0.295954,0,0,True
W0363,W0746,2026-01-04T07:59:33,USDT,43.13605,1176,102.519486,224.4242,3,0.574742,1,0,True
W0242,W0592,2026-02-21T18:59:47,USDT,196.369761,544,228.569701,25.200455,12,0.973469,1,1,True
W0500,W0709,2026-03-18T20:17:35,DAI,11578.246911,382,49.313334,633.478408,1,0.142892,0,0,True
W0711,W0535,2026-01-31T22:04:37,USDC,629.51305,1185,276.02707,80.717184,3,0.048153,0,0,True
W0089,W0794,2026-01-20T07:35:56,USDC,1324.579645,478,51.751793,117.262811,7,0.067053,0,0,True
W0447,W0506,2026-01-22T17:41:46,USDC,223.113228,1189,117.118547,53.170218,18,0.230541,0,0,True
W0457,W0135,2026-01-06T09:30:03,USDC,79.757755,818,242.187098,46.027856,3,0.565629,0,1,True
W0093,W0192,2026-01-17T04:32:53,USDT,51.696301,314,830.260813,143.401935,10,0.204591,0,0,True
W0366,W0152,2026-01-05T01:48:42,USDT,1684.113624,1407,735.771038,485.142068,9,0.417548,0,0,True
W0508,W0431,2026-02-21T22:19:39,USDC,368.380339,1373,156.194183,86.640147,10,0.153681,1,0,True
W0536,W0421,2026-02-04T20:01:32,USDT,683.357216,212,3.496724,63.827036,20,0.543004,0,0,True
W0459,W0056,2026-02-03T07:23:08,DAI,658.194288,647,134.460777,86.673129,26,0.731985,1,1,True
W0141,W0633,2026-03-06T21:29:58,USDT,24.583166,173,13.497168,228.277503,28,0.053139,0,0,True
W0392,W0693,2026-03-17T14:59:15,DAI,465.948822,58,832.415231,13.084576,24,0.054276,0,0,True
W0049,W0747,2026-02-08T14:11:37,USDC,2274.396494,1130,954.914758,16.091793,11,0.355368,0,0,True
W0307,W0680,2026-02-10T04:59:11,DAI,116.69984,352,57.699911,20.308025,5,0.796403,1,1,True
W0592,W0501,2026-01-29T14:37:57,USDT,1376.588019,996,210.296456,161.855682,9,0.266837,0,0,True
W0530,W0287,2026-02-04T04:51:57,USDT,2387.4595,1431,220.850242,29.191008,24,0.256092,0,0,True
W0645,W0347,2026-02-03T21:52:22,USDC,2630.282489,1292,155.388873,208.438522,28,0.084119,0,0,True
W0670,W0109,2026-01-03T00:06:58,USDT,85503.870635,384,8.06405,99.02819,25,0.270112,0,0,True
W0685,W0794,2026-01-03T04:42:06,USDT,196.225783,290,23.3999,553.758101,26,0.028531,0,0,True
W0621,W0608,2026-02-12T18:24:11,USDC,485.173273,948,127.290028,71.629238,24,0.347785,0,0,True
W0354,W0589,2026-02-08T19:31:06,USDT,1917.714623,230,111.313077,9.547823,22,0.182527,0,0,True
W0073,W0744,2026-02-18T20:50:35,BUSD,23.102277,490,278.628724,21.75503,18,0.2439,0,0,True
W0265,W0075,2026-01-12T09:58:26,USDT,237.859396,325,268.470953,45.242162,21,0.244708,0,0,True
W0095,W0202,2026-02-27T06:03:48,DAI,10.871031,1178,325.188091,21.582842,11,0.178069,0,0,True
W0480,W0419,2026-02-28T05:25:03,DAI,284.172046,1329,2885.842245,56.440819,13,0.00287,0,0,True
W0030,W0230,2026-01-21T03:07:16,USDC,1052.964809,29,805.123406,26.845021,11,0.199077,0,0,True
W0491,W0032,2026-01-02T03:48:39,USDC,1613.926,446,81.332458,281.885219,22,0.250798,0,0,True
W0406,W0228,2026-01-19T02:12:01,USDT,104.60476,1370,780.058112,21.669046,23,0.84988,0,0,True
W0319,W0774,2026-03-16T12:10:07,USDT,720.668294,280,48.300503,85.605983,17,0.012207,0,0,True
W0086,W0042,2025-12-28T08:57:54,USDT,257.001043,1061,1710.649556,430.216079,2,0.254355,0,0,True
W0217,W0666,2026-01-27T22:00:16,USDT,444.011607,1089,81.121053,44.188164,11,0.409664,1,1,True
W0777,W0120,2026-01-31T09:02:33,USDT,1144.387729,280,2767.864261,11.412761,11,0.287692,0,0,True
W0292,W0776,2026-02-22T11:17:20,USDC,478.221151,799,136.496925,36.679526,8,0.790005,1,1,True
W0699,W0215,2026-01-30T04:31:47,USDC,357.479029,1471,17.392981,254.552014,1,0.301088,0,0,True
W0324,W0625,2026-01-25T01:37:18,USDT,13200.084052,390,20.990406,929.154602,2,0.232343,0,0,True
W0557,W0769,2026-02-14T13:20:41,USDT,57.318411,1469,161.508125,1175.497556,28,0.210164,1,1,True
W0320,W0689,2026-01-07T13:56:04,USDT,714.616308,1399,30.442839,30.671339,16,0.093759,0,0,True
W0768,W0201,2026-03-13T12:18:26,USDT,61271.902401,466,446.408804,17.941596,20,0.140319,0,0,True
W0557,W0130,2026-03-05T22:10:09,USDT,37.748363,1089,126.097735,394.062238,3,0.385207,1,0,True
W0152,W0075,2026-02-16T13:17:58,USDC,645.711089,472,89.401152,68.322757,14,0.283562,1,0,True
W0330,W0668,2026-02-16T13:30:34,USDT,100.823783,527,112.053511,63.424808,12,0.684265,1,0,True
W0338,W0685,2025-12-22T17:12:47,DAI,905.644789,567,156.106334,176.378324,6,0.4735,0,0,True
W0798,W0598,2026-03-01T14:19:08,DAI,127.147882,321,52.316943,14.81546,24,0.16777,1,0,True
W0725,W0381,2026-02-09T14:35:48,USDC,19996.930172,1090,177.545535,401.272452,14,0.265374,1,1,True
W0722,W0270,2026-01-30T07:05:36,USDT,2259.52341,434,65.766525,89.95044,3,0.217636,0,0,True
W0416,W0248,2026-03-10T15:53:08,USDT,2145.08331,1477,1473.594322,83.885976,22,0.468376,0,0,True
W0453,W0799,2026-01-10T09:09:06,USDT,167.141263,1153,799.991517,83.34811,1,0.196113,0,0,True
W0630,W0441,2026-01-04T03:11:58,BUSD,1535.139899,836,130.55104,436.773762,23,0.103144,0,0,True
W0323,W0105,2025-12-28T22:35:56,USDT,60563.482886,1018,1171.505101,40.166196,2,0.37024,0,0,True
W0668,W0016,2026-01-09T08:12:46,USDT,25.298191,300,31.168892,16.181435,4,0.140373,0,0,True
W0679,W0042,2026-01-19T20:27:44,USDC,522173.523379,1478,282.883106,72.394084,21,0.089754,0,0,True
W0509,W0649,2026-02-24T16:54:17,USDT,154.368445,68,104.963676,3925.496596,26,0.421044,1,1,True
W0387,W0362,2026-03-01T19:16:17,USDT,347.905999,1440,879.83297,300.061863,23,0.175548,0,0,True
W0724,W0335,2026-02-04T05:43:26,USDC,187.210093,1353,1481.625399,40.723998,16,0.029485,0,0,True
W0455,W0780,2026-03-07T18:19:17,USDT,2091.989854,731,308.168571,198.351298,6,0.049438,0,0,True
W0112,W0444,2026-01-09T02:04:37,USDC,58.572151,1481,41.743023,432.573627,13,0.211973,0,0,True
W0337,W0632,2025-12-31T17:48:54,USDC,279.944041,673,482.204401,422.82192,29,0.213077,0,0,True
W0585,W0489,2026-03-03T15:09:33,USDT,39786.601809,751,13.618249,10.529967,28,0.197651,0,0,True
W0794,W0488,2026-03-09T21:54:45,USDT,906.805056,761,104.939103,2.289189,25,0.07255,0,0,True
W0102,W0331,2026-01-19T09:57:07,USDT,2297.011901,694,38.357785,318.747474,16,0.110055,0,0,True
W0069,W0169,2026-01-06T11:38:15,USDT,25.191217,169,1589.18802,6.331293,23,0.411314,1,1,True
W0450,W0341,2025-12-28T07:13:12,USDT,140.185832,1340,1780.696385,91.851651,27,0.204961,0,0,True
W0792,W0461,2026-02-18T13:34:20,DAI,234.152503,863,267.349446,1936.985771,7,0.039359,0,0,True
W0594,W0347,2026-01-04T13:57:40,USDC,353.140389,968,170.116321,86.766293,3,0.389026,1,0,True
W0693,W0406,2026-01-29T06:45:14,USDC,84.154274,1058,126.422757,310.493662,20,0.183772,0,0,True
W0352,W0709,2026-03-16T17:48:48,USDT,57.186715,1143,1941.494926,380.673575,29,0.139289,0,0,True
W0665,W0196,2026-02-18T11:00:29,USDT,31168.77735,975,3652.530701,726.620735,4,0.15542,0,0,True
W0325,W0115,2025-12-30T02:11:42,USDC,751.64593,413,74.674649,777.48958,2,0.714848,1,1,True
W0569,W0649,2026-01-21T06:22:14,USDT,38.036696,420,536.899802,133.976838,1,0.586522,0,1,True
W0177,W0369,2025-12-26T12:54:34,USDT,59.656866,777,201.421432,101.47055,29,0.091624,0,0,True
W0654,W0445,2026-03-15T08:17:19,BUSD,9221.115763,246,772.606899,522.380782,4,0.138249,1,0,True
W0291,W0607,2026-03-10T04:27:10,DAI,4.922761,1103,11.592868,122.897051,6,0.243736,0,0,True
W0279,W0309,2026-02-23T15:26:03,BUSD,1135.364206,897,84.328153,95.484752,8,0.850887,1,1,True
W0398,W0201,2026-01-24T02:25:55,USDT,36.361055,829,127.572516,26.656633,25,0.933475,1,1,True
W0151,W0184,2026-02-04T16:05:18,DAI,131.980516,548,443.396054,1870.038745,19,0.082072,0,0,True
W0263,W0603,2026-02-06T13:12:55,USDC,3.938121,694,179.585911,19.835088,24,0.029353,1,0,True
W0627,W0786,2026-01-01T15:00:26,USDT,3.292759,37,352.528805,750.351751,1,0.068222,0,0,True
W0503,W0093,2026-01-04T04:35:37,USDT,38.225819,839,1082.004354,153.1004,14,0.143217,0,0,True
W0472,W0424,2026-02-06T13:16:09,USDC,1157.189628,1331,180.893438,1781.264853,16,0.112631,0,0,True
W0453,W0505,2026-02-21T13:34:38,BUSD,57.756858,930,56.216421,519.148178,8,0.566816,1,0,True
W0398,W0706,2026-02-19T17:41:26,USDC,2363.497538,1367,268.338936,1921.111063,13,0.565577,0,0,True
W0656,W0300,2025-12-29T11:45:00,BUSD,6118.273,1032,135.821449,2060.689122,8,0.661643,0,0,True
W0347,W0517,2026-01-24T00:53:51,USDT,101.805899,1107,64.933503,316.802891,10,0.108815,0,0,True
W0379,W0363,2026-01-03T07:07:26,USDT,294.976739,1407,399.304052,403.901098,25,0.38136,0,0,True
W0084,W0388,2026-01-27T07:40:12,USDT,50.257891,1035,424.917386,133.643343,1,0.232119,0,1,True
W0085,W0085,2026-03-03T01:50:30,USDT,4.747881,956,1152.5005,48.952537,22,0.183496,0,0,True
W0056,W0698,2026-03-20T23:46:56,DAI,1254.017606,1019,136.525172,72.697996,23,0.358211,1,0,True
W0212,W0252,2026-02-27T18:02:48,USDT,311.067784,246,909.020602,44.611995,8,0.035185,0,0,True
W0755,W0630,2026-01-13T05:28:17,USDT,22.755105,1360,10.310042,154.470501,16,0.131845,0,0,True
W0361,W0273,2026-01-01T08:22:54,DAI,1527.14963,610,698.910766,538.849983,29,0.255373,0,0,True
W0573,W0398,2026-02-11T21:11:06,BUSD,18.338455,1433,31.45578,352.390786,14,0.079198,0,0,True
W0276,W0387,2026-03-05T13:40:01,USDC,5038.417787,878,212.859469,6644.231596,1,0.236922,0,0,True
W0372,W0522,2026-01-22T21:02:28,DAI,2211.867706,1488,147.415518,19.848104,13,0.026308,0,0,True
W0750,W0211,2026-01-11T09:30:16,USDT,78.151432,1195,116.050188,40.401053,20,0.105452,0,0,True
W0782,W0364,2026-01-20T19:28:30,USDC,797.4868,465,368.808331,83.968289,11,0.081347,0,0,True
W0588,W0397,2026-03-11T04:21:01,DAI,416.388045,277,63.117787,19.725723,10,0.121578,0,0,True
W0343,W0603,2026-02-04T13:57:42,DAI,5185.406755,1199,476.731668,21.916305,19,0.201174,0,0,True
W0006,W0237,2026-01-20T23:01:19,USDT,609.868145,56,102.956894,182.332121,7,0.222409,0,0,True
W0483,W0239,2026-01-31T00:49:25,USDT,151.064363,1044,720.292063,30.791341,22,0.196716,0,0,True
W0484,W0199,2025-12-31T08:16:58,USDC,33.429332,609,101.380333,115.304449,18,0.091115,1,0,True
W0055,W0314,2026-01-18T08:52:39,USDC,106072.860755,401,169.926402,7.944323,8,0.589237,0,0,True
W0787,W0371,2025-12-31T21:32:04,USDC,17692.182034,491,865.765991,1014.711596,15,0.876138,0,1,True
W0028,W0511,2026-01-25T00:23:37,USDC,72.967826,1292,70.458561,85.857979,4,0.225371,0,0,True
W0347,W0129,2026-02-20T01:19:33,DAI,183.234789,1241,363.402104,2206.825671,20,0.705095,1,1,True
W0016,W0177,2026-01-20T07:34:20,USDC,2423.824547,796,61.108554,207.596506,6,0.103684,0,0,True
W0079,W0041,2026-02-03T20:01:54,DAI,6853.326661,1142,32.42811,117.804867,4,0.234151,0,0,True
W0751,W0165,2026-01-07T07:41:44,USDC,50.891214,1253,220.584086,76.613648,3,0.070122,0,0,True
W0200,W0205,2026-02-21T08:58:14,USDC,574.863886,968,35.042862,28.839541,28,0.118895,0,0,True
W0140,W0279,2026-02-18T19:07:34,DAI,10.62494,237,406.633804,252.337913,3,0.36703,0,0,True
W0484,W0209,2026-01-14T18:53:17,USDT,398.003739,442,33.299598,212.348915,3,0.187427,0,0,True
W0575,W0413,2026-01-10T03:34:59,BUSD,2479.997552,608,611.83251,140.066714,10,0.522955,0,0,True
W0410,W0162,2025-12-22T19:42:10,USDT,10218.9792,84,140.756298,45.428269,6,0.089303,1,0,True
W0669,W0395,2025-12-21T17:51:07,USDC,72.830167,183,498.91565,1203.059973,17,0.341881,1,0,True
W0474,W0414,2026-03-08T23:00:28,USDT,142.863546,1194,696.721381,201.821781,4,0.058492,0,0,True
W0593,W0239,2026-02-12T06:39:51,DAI,183.045625,773,94.013818,1273.77586,23,0.744076,1,0,True
W0689,W0378,2026-03-10T22:35:24,USDT,506.286043,323,963.434342,8.283953,3,0.093207,0,0,True
W0503,W0591,2026-01-04T20:30:34,USDC,360.473365,78,123.75769,154.634505,18,0.142228,0,0,True
W0671,W0441,2026-01-16T21:36:40,USDT,551.010927,326,293.705844,203.332176,20,0.400748,1,0,True
W0445,W0046,2026-03-08T01:54:30,USDC,136.361483,1295,138.528507,6.096866,13,0.118247,0,0,True
W0095,W0249,2026-03-04T10:22:12,USDC,22.913832,1446,95.406854,4.402778,11,0.530387,0,0,True
W0505,W0751,2025-12-29T13:55:50,USDC,119.998301,657,19.24223,5247.820233,8,0.103174,0,0,True
W0183,W0268,2026-02-15T21:16:06,DAI,156.331561,1222,151.851865,652.259983,24,0.071969,0,0,True
W0262,W0064,2026-02-09T11:17:06,BUSD,52.864015,962,675.836671,446.826528,14,0.16218,1,0,True
W0573,W0709,2025-12-29T12:51:53,USDT,724.182101,710,171.172892,16.93259,13,0.043934,0,0,True
W0186,W0663,2026-03-10T18:39:40,USDC,212.104667,441,187.337261,25.816672,3,0.067046,0,0,True
W0486,W0466,2026-03-04T14:39:22,USDT,508.557801,1237,157.84743,149.147828,28,0.061588,0,0,True
W0343,W0449,2026-01-10T04:36:02,DAI,129.617416,77,183.736093,57.145464,7,0.23382,0,0,True
W0287,W0164,2026-01-23T07:14:56,DAI,109.719068,207,194.418273,178.903665,15,0.880905,1,1,True
W0066,W0021,2026-03-20T11:26:32,USDT,177.105998,1430,158.959613,688.642214,11,0.337098,1,0,True
W0315,W0247,2026-01-07T15:37:47,USDT,233.941899,895,434.411433,587.287437,21,0.137986,0,0,True
W0472,W0551,2025-12-30T10:58:13,USDC,412.010726,484,924.199045,28.266523,13,0.175928,0,0,True
W0711,W0242,2026-03-09T21:14:18,USDT,502.584147,1167,2014.409641,919.929815,17,0.938864,0,1,True
W0424,W0782,2026-02-23T05:19:18,DAI,2582.310046,995,950.744939,56.037225,26,0.245919,0,0,True
W0378,W0795,2026-02-08T05:16:27,USDT,884.114494,641,87.710798,912.166717,19,0.495623,0,0,True
W0594,W0634,2026-02-08T12:41:34,DAI,270.310195,904,477.178071,46.951742,26,0.709143,1,0,True
W0359,W0759,2026-02-24T11:50:53,USDT,6780.124337,1122,293.684466,56.595238,5,0.338538,0,0,True
W0249,W0317,2026-01-24T18:34:09,USDC,1073.80136,203,96.244789,102.524637,18,0.76061,0,0,True
W0243,W0779,2026-03-09T05:32:39,USDT,648.968535,1302,1030.917731,157.089432,27,0.246538,0,0,True
W0196,W0433,2026-03-10T20:16:32,USDC,1289.721655,748,2558.912195,33.813498,9,0.117328,0,1,True
W0597,W0135,2026-03-02T13:39:40,USDC,172.139808,477,289.953091,431.75852,7,0.093659,1,0,True
W0277,W0334,2026-01-28T14:23:36,USDC,12783.59208,681,22.66775,72.6715,25,0.10769,0,0,True
W0450,W0385,2026-01-17T09:21:34,USDT,47.199497,610,16.454243,33.101133,24,0.234826,0,1,True
W0347,W0267,2026-03-01T07:44:21,BUSD,298.943204,1027,654.44356,195.04213,29,0.112139,0,0,True
W0220,W0247,2026-03-14T16:47:33,USDT,46.334926,120,28.05429,52.745738,21,0.370772,1,0,True
W0443,W0125,2026-02-07T22:54:50,USDT,402.166147,1460,66.357208,79.615471,6,0.343436,1,0,True
W0799,W0516,2026-01-29T14:14:29,USDC,314.27589,485,213.651102,96.441172,8,0.284643,0,0,True
W0532,W0647,2026-01-14T01:05:04,USDC,72.539292,176,38.442645,474.08301,15,0.162453,0,0,True
W0348,W0191,2025-12-23T16:15:46,USDT,496.922552,358,231.927428,30.095028,10,0.628451,0,0,True
W0626,W0557,2026-03-04T03:35:12,USDT,1297.019928,804,927.228545,76.104732,5,0.077302,0,0,True
W0068,W0692,2026-02-16T01:21:41,USDT,1213.938361,1374,844.358855,346.129873,9,0.076235,0,0,True
W0076,W0553,2026-01-09T07:42:00,USDT,16978.367742,399,12.412257,505.46292,25,0.149188,0,0,True
W0329,W0013,2026-03-11T22:36:07,USDC,13003.169965,642,63.915593,158.512717,12,0.310957,1,0,True
W0274,W0386,2026-01-31T11:53:22,USDT,635.434404,183,81.55923,2811.573265,1,0.783761,0,0,True
W0061,W0001,2026-03-19T18:25:48,USDC,21.361738,478,193.677446,12.773399,23,0.178215,0,0,True
W0699,W0568,2026-03-01T23:56:01,USDT,183.131458,789,5.864616,45.200609,19,0.598077,1,0,True
W0679,W0218,2026-01-29T10:43:11,USDC,323.401147,906,630.737576,169.482855,10,0.256907,0,0,True
W0033,W0349,2026-03-18T15:46:02,USDC,935.000307,582,44.868147,130.334368,26,0.185038,0,0,True
W0310,W0638,2026-02-11T17:54:52,DAI,2319.696469,37,296.442342,199.681299,12,0.186447,0,0,True
W0132,W0603,2026-02-10T18:30:54,DAI,181.713534,345,639.716107,937.497869,4,0.152347,0,0,True
W0088,W0080,2026-02-11T14:09:30,USDT,58.827602,654,2817.18304,30.493945,4,0.1673,0,0,True
W0237,W0711,2026-01-17T19:20:06,USDT,1398.352235,1204,104.751966,240.86331,15,0.759419,0,1,True
W0750,W0121,2026-01-24T15:12:15,DAI,549.924272,464,79.138396,337.699812,19,0.010852,0,0,True
W0294,W0505,2026-01-07T14:36:35,USDT,9322.963744,1368,55.959021,335.150135,16,0.087528,0,0,True
W0637,W0062,2026-01-06T06:14:18,USDC,424.832052,1060,316.376592,407.637509,3,0.212797,0,0,True
W0204,W0170,2026-02-06T22:23:33,USDT,65.123178,954,19.694474,8.878551,20,0.135736,0,0,True
W0068,W0544,2025-12-29T04:58:02,USDT,1366.663538,579,42.958426,261.863655,26,0.779267,1,1,True
W0162,W0324,2026-01-04T16:41:45,USDT,7284.802262,406,57.594894,41.970452,6,0.799683,1,0,True
W0363,W0364,2026-01-27T02:13:05,USDC,5130.308605,240,56.519137,27.161759,17,0.279333,0,0,True
W0448,W0380,2026-02-21T00:05:47,USDT,86.263312,33,103.108585,32.338608,27,0.238262,0,1,True
W0017,W0421,2026-02-04T03:55:32,USDT,1012.737355,735,173.723773,28.221735,21,0.902204,1,1,True
W0483,W0045,2026-01-04T15:13:54,DAI,240.203682,646,89.822227,320.979605,7,0.238775,0,0,True
W0386,W0686,2026-01-05T06:05:07,USDC,417.379617,808,223.483079,168.20899,6,0.129257,0,0,True
W0167,W0037,2026-02-11T14:52:46,USDT,1751.577437,853,12.346577,284.146761,28,0.255267,0,0,True
W0016,W0014,2026-01-30T03:06:37,USDT,413.770232,1077,13.873866,48.719674,23,0.091087,0,0,True
W0431,W0126,2026-03-19T18:57:20,USDT,2080.88689,306,116.321373,1200.393854,26,0.306886,1,0,True
W0721,W0575,2026-02-23T01:19:07,USDC,8305.780157,450,1224.648193,25.049551,20,0.628099,0,1,True
W0046,W0168,2026-02-09T08:26:00,USDC,43.558954,229,351.565509,98.165094,3,0.325179,0,0,True
W0298,W0474,2026-02-20T13:56:09,USDT,316.588851,317,487.158567,82.886221,19,0.207568,1,0,True
W0266,W0371,2026-01-09T18:53:45,DAI,47.563654,967,273.92382,693.124884,19,0.753406,1,1,True
W0024,W0786,2026-01-28T10:46:03,USDC,211.225183,985,1153.274217,33.453627,22,0.169856,0,0,True
W0300,W0127,2026-01-22T19:18:38,USDT,61.393176,1345,13.630673,40.840885,3,0.372974,0,0,True
W0657,W0443,2025-12-30T22:16:27,DAI,1224.207137,1111,25.10715,84.594455,3,0.969672,1,1,True
