applicant_id,application_date,loan_amount,annual_income,debt_to_income,employment_length,credit_grade,interest_rate,loan_purpose,home_ownership,delinquency_history,revolving_utilization,open_accounts,default_flag,loss_amount_if_default,income_to_loan_ratio,debt_burden_score,credit_utilization_band,loan_size_band,credit_grade_numeric,prior_delinquency_flag,application_vintage
APP-01969,2025-01-17,28505.32,93673.28,0.1864,5,E,0.2808,debt_consolidation,mortgage,0,0.5373,9,0,0.0,3.2862,0.28,moderate,very_large,5,0,2025Q1
APP-01970,2025-01-18,6963.01,121937.4,0.0822,7,A,0.0602,debt_consolidation,mortgage,0,0.4772,6,0,0.0,17.5122,0.2004,moderate,small,1,0,2025Q1
APP-01971,2025-01-19,38385.59,88201.01,0.2589,3,D,0.208,small_business,mortgage,0,0.31,9,0,0.0,2.2978,0.2494,moderate,very_large,4,0,2025Q1
APP-01972,2025-01-21,30190.2,48605.96,0.1128,16,A,0.0818,major_purchase,rent,0,0.2068,11,0,0.0,1.61,0.1316,low,very_large,1,0,2025Q1
APP-01973,2025-01-22,42000.0,61244.6,0.0892,9,B,0.1082,debt_consolidation,rent,0,0.2417,6,0,0.0,1.4582,0.1291,low,very_large,2,0,2025Q1
APP-01974,2025-01-23,11304.08,24000.0,0.5535,11,B,0.0947,small_business,rent,1,0.1307,5,0,0.0,2.1231,0.4028,low,moderate,2,1,2025Q1
APP-01975,2025-01-23,17650.94,84277.68,0.1438,10,D,0.2038,debt_consolidation,mortgage,0,0.5965,10,0,0.0,4.7747,0.2743,elevated,large,4,0,2025Q1
APP-01976,2025-01-24,30662.29,58946.74,0.1612,13,A,0.0642,debt_consolidation,rent,1,0.12,7,0,0.0,1.9225,0.1719,low,very_large,1,1,2025Q1
APP-01977,2025-01-24,9415.9,48080.69,0.2241,7,D,0.1941,medical,own,1,0.4223,12,0,0.0,5.1063,0.3051,moderate,moderate,4,1,2025Q1
APP-01978,2025-01-25,7681.75,36462.76,0.1245,13,A,0.0602,major_purchase,mortgage,1,0.3817,2,0,0.0,4.7467,0.2343,moderate,moderate,1,1,2025Q1
APP-01979,2025-01-26,5201.66,65883.03,0.1917,0,C,0.1413,other,mortgage,0,0.331,11,0,0.0,12.6658,0.2171,moderate,small,3,0,2025Q1
APP-01980,2025-01-27,13367.66,73181.87,0.2254,12,B,0.0967,medical,mortgage,0,0.2689,7,0,0.0,5.4745,0.2168,low,moderate,2,0,2025Q1
APP-01981,2025-01-27,34594.16,100258.92,0.0807,6,A,0.1132,major_purchase,mortgage,1,0.1691,14,0,0.0,2.8981,0.1409,low,very_large,1,1,2025Q1
APP-01982,2025-01-27,31613.95,44998.03,0.58,5,A,0.0493,home_improvement,mortgage,0,0.0802,8,0,0.0,1.4234,0.3621,low,very_large,1,0,2025Q1
APP-01983,2025-01-28,6725.61,66816.11,0.3172,7,E,0.2854,medical,rent,2,0.3944,12,0,0.0,9.9346,0.3902,moderate,small,5,1,2025Q1
APP-01984,2025-01-28,7800.35,206239.73,0.2116,0,C,0.1424,medical,mortgage,0,0.1407,11,0,0.0,26.4398,0.1678,low,moderate,3,0,2025Q1
APP-01985,2025-01-29,19837.94,82245.04,0.188,0,B,0.1045,debt_consolidation,mortgage,0,0.4318,6,0,0.0,4.1458,0.2472,moderate,large,2,0,2025Q1
APP-01986,2025-01-29,38121.61,55485.57,0.3584,5,D,0.2023,debt_consolidation,own,1,0.341,10,0,0.0,1.4555,0.357,moderate,very_large,4,1,2025Q1
APP-01987,2025-01-29,13670.71,63241.25,0.1574,9,B,0.1006,home_improvement,rent,0,0.5297,15,0,0.0,4.626,0.2608,moderate,moderate,2,0,2025Q1
APP-01988,2025-01-31,39249.06,41484.0,0.2853,0,B,0.1121,debt_consolidation,mortgage,1,0.3792,14,0,0.0,1.0569,0.3268,moderate,very_large,2,1,2025Q1
APP-01989,2025-01-31,16788.07,58961.63,0.1116,9,B,0.1004,home_improvement,mortgage,0,0.6797,8,0,0.0,3.5121,0.2822,elevated,large,2,0,2025Q1
APP-01990,2025-01-31,17498.62,39744.02,0.0523,7,A,0.0793,debt_consolidation,mortgage,0,0.1198,6,0,0.0,2.2713,0.0687,low,large,1,0,2025Q1
APP-01991,2025-01-31,13796.81,35505.17,0.1627,6,D,0.2054,debt_consolidation,own,0,0.1699,15,1,6726.71,2.5734,0.1487,low,moderate,4,0,2025Q1
APP-01992,2025-01-31,14291.01,49667.83,0.4655,8,D,0.1943,major_purchase,mortgage,0,0.5615,15,0,0.0,3.4755,0.4497,elevated,moderate,4,0,2025Q1
APP-01993,2025-01-31,22384.69,65436.92,0.3747,6,C,0.1471,debt_consolidation,rent,0,0.587,12,0,0.0,2.9233,0.4052,elevated,large,3,0,2025Q1
APP-01994,2025-02-01,9582.15,54089.66,0.5196,7,C,0.1488,medical,mortgage,1,0.1747,6,0,0.0,5.6448,0.3973,low,moderate,3,1,2025Q1
APP-01995,2025-02-01,31895.47,62818.53,0.3479,6,B,0.0948,medical,own,0,0.1478,9,0,0.0,1.9695,0.2491,low,very_large,2,0,2025Q1
APP-01996,2025-02-01,15648.45,61661.78,0.1454,12,A,0.0835,home_improvement,mortgage,0,0.0994,17,0,0.0,3.9404,0.1161,low,large,1,0,2025Q1
APP-01997,2025-02-03,36406.47,56408.58,0.4169,13,A,0.0836,small_business,mortgage,0,0.5632,11,0,0.0,1.5494,0.422,elevated,very_large,1,0,2025Q1
APP-01998,2025-02-03,11165.33,95928.02,0.2851,11,B,0.1239,medical,rent,2,0.4408,7,0,0.0,8.5916,0.3864,moderate,moderate,2,1,2025Q1
APP-01999,2025-02-04,40641.13,41629.98,0.58,6,C,0.1385,debt_consolidation,own,1,0.3715,12,0,0.0,1.0243,0.4953,moderate,very_large,3,1,2025Q1
APP-02000,2025-02-04,35863.21,65329.82,0.2472,13,B,0.1035,major_purchase,rent,0,0.3449,2,0,0.0,1.8216,0.2537,moderate,very_large,2,0,2025Q1
APP-02001,2025-02-05,17958.32,68966.55,0.3915,10,B,0.1149,debt_consolidation,rent,0,0.0749,10,0,0.0,3.8404,0.251,low,large,2,0,2025Q1
APP-02002,2025-02-07,9590.08,24000.0,0.298,1,D,0.208,small_business,mortgage,0,0.2327,10,0,0.0,2.5026,0.2473,low,moderate,4,0,2025Q1
APP-02003,2025-02-07,32577.32,28001.52,0.2209,9,D,0.1923,medical,mortgage,4,0.2621,13,0,0.0,0.8595,0.372,low,very_large,4,1,2025Q1
APP-02004,2025-02-07,36520.3,70838.37,0.3256,5,D,0.1962,home_improvement,rent,1,0.3099,11,0,0.0,1.9397,0.328,moderate,very_large,4,1,2025Q1
APP-02005,2025-02-09,36351.14,80609.95,0.2679,6,A,0.0889,debt_consolidation,mortgage,1,0.5463,5,0,0.0,2.2175,0.3702,moderate,very_large,1,1,2025Q1
APP-02006,2025-02-09,22278.32,106330.45,0.2567,5,B,0.0978,medical,mortgage,0,0.2165,8,0,0.0,4.7728,0.2181,low,large,2,0,2025Q1
APP-02007,2025-02-10,13040.65,24000.0,0.2994,1,B,0.0983,medical,rent,1,0.3388,14,0,0.0,1.8404,0.3221,moderate,moderate,2,1,2025Q1
APP-02008,2025-02-12,27132.79,40493.54,0.1466,0,C,0.1333,medical,rent,1,0.3745,13,0,0.0,1.4924,0.2449,moderate,very_large,3,1,2025Q1
APP-02009,2025-02-12,42000.0,50124.83,0.4689,12,D,0.2072,debt_consolidation,rent,1,0.3451,11,0,0.0,1.1934,0.4224,moderate,very_large,4,1,2025Q1
APP-02010,2025-02-12,10482.34,59454.5,0.1814,5,B,0.1062,debt_consolidation,rent,0,0.2739,12,0,0.0,5.6719,0.1929,low,moderate,2,0,2025Q1
APP-02011,2025-02-13,15907.34,61235.33,0.4299,5,C,0.1502,home_improvement,mortgage,0,0.2531,13,0,0.0,3.8495,0.3303,low,large,3,0,2025Q1
APP-02012,2025-02-13,29074.73,111905.99,0.1892,7,B,0.1233,debt_consolidation,rent,0,0.4258,14,0,0.0,3.8489,0.246,moderate,very_large,2,0,2025Q1
APP-02013,2025-02-13,7252.97,54054.79,0.3646,9,B,0.1078,home_improvement,rent,0,0.3051,11,0,0.0,7.4528,0.3091,moderate,small,2,0,2025Q1
APP-02014,2025-02-13,11380.19,77816.65,0.3636,3,C,0.149,other,rent,0,0.2241,5,0,0.0,6.8379,0.2826,low,moderate,3,0,2025Q1
APP-02015,2025-02-14,4887.22,62602.65,0.2368,6,B,0.09,debt_consolidation,own,0,0.3391,8,0,0.0,12.8095,0.2458,moderate,small,2,0,2025Q1
APP-02016,2025-02-14,8423.92,121800.25,0.0989,15,C,0.1548,other,mortgage,1,0.3958,15,0,0.0,14.4588,0.224,moderate,moderate,3,1,2025Q1
APP-02017,2025-02-16,17904.09,58712.65,0.3979,8,E,0.2852,home_improvement,own,1,0.2914,16,0,0.0,3.2793,0.364,low,large,5,1,2025Q1
APP-02018,2025-02-16,20025.12,201660.64,0.3554,7,B,0.0806,small_business,mortgage,1,0.4005,11,0,0.0,10.0704,0.3743,moderate,large,2,1,2025Q1
APP-02019,2025-02-17,8400.53,70647.97,0.3625,10,A,0.0685,major_purchase,mortgage,1,0.3973,8,0,0.0,8.4099,0.3773,moderate,moderate,1,1,2025Q1
APP-02020,2025-02-17,18623.9,56202.6,0.2596,7,D,0.1883,debt_consolidation,mortgage,1,0.5863,13,0,0.0,3.0178,0.3781,elevated,large,4,1,2025Q1
APP-02021,2025-02-17,11219.07,65080.14,0.58,4,D,0.2082,debt_consolidation,mortgage,0,0.5237,8,0,0.0,5.8009,0.504,moderate,moderate,4,0,2025Q1
APP-02022,2025-02-17,16729.19,49121.38,0.1556,8,B,0.0976,small_business,rent,0,0.1782,7,0,0.0,2.9363,0.1473,low,large,2,0,2025Q1
APP-02023,2025-02-17,9008.35,73836.45,0.1568,0,E,0.2553,home_improvement,rent,0,0.3957,9,0,0.0,8.1964,0.2175,moderate,moderate,5,0,2025Q1
APP-02024,2025-02-18,18604.95,78296.14,0.3114,4,C,0.1503,small_business,mortgage,0,0.5506,11,0,0.0,4.2084,0.3568,elevated,large,3,0,2025Q1
APP-02025,2025-02-18,29958.01,53991.44,0.3554,15,D,0.2046,home_improvement,mortgage,1,0.3916,9,0,0.0,1.8022,0.3715,moderate,very_large,4,1,2025Q1
APP-02026,2025-02-19,14523.47,94524.91,0.2968,8,A,0.081,debt_consolidation,rent,1,0.3726,10,0,0.0,6.5084,0.3314,moderate,moderate,1,1,2025Q1
APP-02027,2025-02-19,42000.0,47879.45,0.0972,13,B,0.0962,small_business,mortgage,0,0.2203,16,0,0.0,1.14,0.1268,low,very_large,2,0,2025Q1
APP-02028,2025-02-19,28002.96,68168.53,0.4113,10,B,0.0914,major_purchase,rent,0,0.3468,14,0,0.0,2.4343,0.3495,moderate,very_large,2,0,2025Q1
APP-02029,2025-02-20,17417.64,92307.57,0.3551,4,E,0.2873,major_purchase,rent,2,0.6165,14,0,0.0,5.2997,0.4832,elevated,large,5,1,2025Q1
APP-02030,2025-02-21,42000.0,71521.69,0.0898,6,C,0.1367,debt_consolidation,own,0,0.6192,16,0,0.0,1.7029,0.2502,elevated,very_large,3,0,2025Q1
APP-02031,2025-02-23,7415.26,63201.64,0.58,6,D,0.2012,debt_consolidation,rent,2,0.1137,11,0,0.0,8.5232,0.4528,low,small,4,1,2025Q1
APP-02032,2025-02-23,5255.49,38302.02,0.2018,8,A,0.0705,debt_consolidation,own,0,0.2898,7,0,0.0,7.288,0.2098,low,small,1,0,2025Q1
APP-02033,2025-02-24,16080.72,116118.39,0.03,15,A,0.0999,medical,rent,0,0.4902,9,0,0.0,7.221,0.1743,moderate,large,1,0,2025Q1
APP-02034,2025-02-26,16413.77,40388.68,0.4209,8,C,0.1454,debt_consolidation,own,2,0.2023,7,0,0.0,2.4607,0.3889,low,large,3,1,2025Q1
APP-02035,2025-02-28,10978.44,40251.35,0.0754,3,A,0.0522,major_purchase,rent,0,0.3922,8,0,0.0,3.6664,0.1692,moderate,moderate,1,0,2025Q1
APP-02036,2025-02-28,11744.81,68406.91,0.4517,8,C,0.1561,debt_consolidation,mortgage,2,0.2907,5,0,0.0,5.8244,0.435,low,moderate,3,1,2025Q1
APP-02037,2025-02-28,6488.77,155214.89,0.1171,10,A,0.0629,home_improvement,mortgage,0,0.0639,3,0,0.0,23.9205,0.0884,low,small,1,0,2025Q1
APP-02038,2025-02-28,17968.77,45710.43,0.15,7,A,0.084,small_business,mortgage,0,0.6397,8,0,0.0,2.5439,0.2917,elevated,large,1,0,2025Q1
APP-02039,2025-02-28,7565.1,86641.73,0.1816,4,C,0.1464,major_purchase,rent,0,0.4929,12,0,0.0,11.4528,0.2631,moderate,moderate,3,0,2025Q1
APP-02040,2025-03-01,12213.17,47527.28,0.1105,12,A,0.08,debt_consolidation,rent,0,0.2936,8,0,0.0,3.8915,0.1581,low,moderate,1,0,2025Q1
APP-02041,2025-03-02,20235.98,103077.81,0.4722,5,D,0.2169,small_business,mortgage,1,0.6071,11,1,10149.56,5.0938,0.5082,elevated,large,4,1,2025Q1
APP-02042,2025-03-02,18922.56,96163.55,0.042,9,A,0.0684,debt_consolidation,rent,0,0.4101,12,0,0.0,5.082,0.1556,moderate,large,1,0,2025Q1
APP-02043,2025-03-03,38445.08,46643.2,0.4262,11,C,0.1295,debt_consolidation,mortgage,1,0.2798,11,0,0.0,1.2132,0.3767,low,very_large,3,1,2025Q1
APP-02044,2025-03-04,18482.05,100165.58,0.5416,6,B,0.1057,major_purchase,own,1,0.2469,8,0,0.0,5.4196,0.4331,low,large,2,1,2025Q1
APP-02045,2025-03-04,13697.11,39408.87,0.58,0,D,0.2211,debt_consolidation,mortgage,2,0.3911,13,1,9288.66,2.8772,0.5416,moderate,moderate,4,1,2025Q1
APP-02046,2025-03-04,14125.99,102259.62,0.1752,7,A,0.0723,medical,own,0,0.11,15,0,0.0,7.2391,0.1368,low,moderate,1,0,2025Q1
APP-02047,2025-03-05,8781.36,33868.72,0.3576,8,D,0.2123,other,rent,0,0.4067,12,0,0.0,3.8569,0.3375,moderate,moderate,4,0,2025Q1
APP-02048,2025-03-05,29716.88,55651.94,0.4209,0,D,0.1876,major_purchase,rent,0,0.2993,5,0,0.0,1.8727,0.3399,low,very_large,4,0,2025Q1
APP-02049,2025-03-05,20125.03,87487.34,0.1392,9,B,0.1073,major_purchase,rent,0,0.0785,7,0,0.0,4.3472,0.1059,low,large,2,0,2025Q1
APP-02050,2025-03-05,14088.05,35343.22,0.2737,4,A,0.0824,major_purchase,own,0,0.5578,16,0,0.0,2.5087,0.3372,elevated,moderate,1,0,2025Q1
APP-02051,2025-03-05,14633.3,33687.14,0.2807,6,C,0.1471,debt_consolidation,rent,1,0.2663,11,0,0.0,2.3021,0.288,low,moderate,3,1,2025Q1
APP-02052,2025-03-05,4164.19,79131.62,0.4974,6,A,0.0455,major_purchase,rent,1,0.105,11,0,0.0,19.0029,0.3621,low,small,1,1,2025Q1
APP-02053,2025-03-06,42000.0,31142.47,0.137,0,B,0.1042,medical,mortgage,2,0.1101,14,0,0.0,0.7415,0.1947,low,very_large,2,1,2025Q1
APP-02054,2025-03-06,6072.19,55483.71,0.4112,6,B,0.1308,medical,mortgage,1,0.2759,8,0,0.0,9.1373,0.3668,low,small,2,1,2025Q1
APP-02055,2025-03-07,8388.47,51297.95,0.214,7,C,0.152,debt_consolidation,own,0,0.5608,8,0,0.0,6.1153,0.3036,elevated,moderate,3,0,2025Q1
APP-02056,2025-03-07,7615.35,46470.82,0.1558,4,A,0.0658,debt_consolidation,mortgage,1,0.2818,13,0,0.0,6.1023,0.2206,low,moderate,1,1,2025Q1
APP-02057,2025-03-07,6517.68,106376.46,0.0872,3,B,0.1233,other,own,0,0.6786,8,0,0.0,16.3212,0.2677,elevated,small,2,0,2025Q1
APP-02058,2025-03-07,42000.0,53301.77,0.2524,7,B,0.1181,major_purchase,own,0,0.4611,14,0,0.0,1.2691,0.294,moderate,very_large,2,0,2025Q1
APP-02059,2025-03-08,4228.15,69623.68,0.3262,4,E,0.2781,major_purchase,mortgage,3,0.6578,16,0,0.0,16.4667,0.5197,elevated,small,5,1,2025Q1
APP-02060,2025-03-08,19538.26,58838.91,0.5451,7,B,0.1218,debt_consolidation,own,0,0.1388,20,0,0.0,3.0115,0.3606,low,large,2,0,2025Q1
APP-02061,2025-03-09,9174.87,67858.5,0.2507,3,B,0.1123,major_purchase,rent,1,0.3122,9,0,0.0,7.3961,0.2853,moderate,moderate,2,1,2025Q1
APP-02062,2025-03-09,25760.53,81235.75,0.4138,5,B,0.1031,debt_consolidation,mortgage,1,0.1154,9,0,0.0,3.1535,0.3169,low,very_large,2,1,2025Q1
APP-02063,2025-03-10,23403.0,75690.67,0.0866,16,B,0.1154,medical,own,0,0.514,10,0,0.0,3.2342,0.2147,moderate,large,2,0,2025Q1
APP-02064,2025-03-10,27270.82,43904.73,0.4342,1,E,0.2899,home_improvement,mortgage,4,0.6391,20,1,16915.93,1.61,0.6164,elevated,very_large,5,1,2025Q1
APP-02065,2025-03-11,7774.2,66460.27,0.0519,10,B,0.1073,major_purchase,rent,1,0.2186,9,0,0.0,8.5488,0.1401,low,moderate,2,1,2025Q1
APP-02066,2025-03-11,23233.96,28109.09,0.1589,13,A,0.0821,major_purchase,rent,0,0.1329,8,0,0.0,1.2098,0.1347,low,large,1,0,2025Q1
APP-02067,2025-03-11,7078.89,52766.95,0.2849,11,B,0.1089,debt_consolidation,rent,1,0.2043,6,0,0.0,7.4541,0.2706,low,small,2,1,2025Q1
APP-02068,2025-03-12,9952.32,80729.61,0.1838,7,C,0.1566,debt_consolidation,rent,0,0.1595,9,0,0.0,8.1116,0.1576,low,moderate,3,0,2025Q1
APP-02069,2025-03-12,16533.92,39700.04,0.2705,5,D,0.2241,debt_consolidation,rent,1,0.3305,10,0,0.0,2.4011,0.3026,moderate,large,4,1,2025Q1
APP-02070,2025-03-13,25438.32,68212.99,0.0913,17,B,0.0836,debt_consolidation,mortgage,0,0.1001,16,0,0.0,2.6815,0.085,low,very_large,2,0,2025Q1
APP-02071,2025-03-14,4419.24,57130.75,0.1997,6,B,0.1043,medical,rent,0,0.1843,6,0,0.0,12.9277,0.1748,low,small,2,0,2025Q1
APP-02072,2025-03-14,20415.5,76665.81,0.4228,10,D,0.2197,major_purchase,mortgage,2,0.5225,14,0,0.0,3.7553,0.4924,moderate,large,4,1,2025Q1
APP-02073,2025-03-14,18421.37,59553.62,0.1576,0,A,0.0636,debt_consolidation,mortgage,0,0.1484,12,0,0.0,3.2329,0.1389,low,large,1,0,2025Q1
APP-02074,2025-03-15,8644.61,72812.14,0.2775,5,D,0.2065,medical,mortgage,0,0.1963,5,0,0.0,8.4228,0.2238,low,moderate,4,0,2025Q1
APP-02075,2025-03-15,19034.16,34885.52,0.4745,11,C,0.1505,debt_consolidation,rent,1,0.4182,11,0,0.0,1.8328,0.449,moderate,large,3,1,2025Q1
APP-02076,2025-03-17,22953.27,59528.72,0.2917,4,E,0.2592,debt_consolidation,rent,0,0.6556,12,0,0.0,2.5935,0.3789,elevated,large,5,0,2025Q1
APP-02077,2025-03-17,34475.42,108397.94,0.4222,5,B,0.1204,debt_consolidation,rent,1,0.3747,5,0,0.0,3.1442,0.4048,moderate,very_large,2,1,2025Q1
APP-02078,2025-03-17,13942.33,62411.44,0.2187,3,B,0.0992,debt_consolidation,rent,0,0.1866,14,0,0.0,4.4764,0.1866,low,moderate,2,0,2025Q1
APP-02079,2025-03-18,10291.26,102755.19,0.2991,2,B,0.0974,debt_consolidation,rent,0,0.641,9,0,0.0,9.9847,0.3786,elevated,moderate,2,0,2025Q1
APP-02080,2025-03-18,11356.66,73988.46,0.4025,3,C,0.1495,major_purchase,mortgage,0,0.2372,14,0,0.0,6.515,0.3093,low,moderate,3,0,2025Q1
APP-02081,2025-03-19,16126.82,36552.37,0.58,2,E,0.2883,home_improvement,mortgage,1,0.2014,17,1,9183.47,2.2666,0.4409,low,large,5,1,2025Q1
APP-02082,2025-03-19,17802.01,55531.09,0.2804,6,A,0.0681,debt_consolidation,mortgage,1,0.3645,8,0,0.0,3.1194,0.3193,moderate,large,1,1,2025Q1
APP-02083,2025-03-19,34467.45,43045.26,0.2534,6,B,0.1172,small_business,rent,0,0.7194,11,0,0.0,1.2489,0.3772,elevated,very_large,2,0,2025Q1
APP-02084,2025-03-20,6566.61,40631.49,0.58,12,E,0.2632,home_improvement,mortgage,1,0.3946,7,0,0.0,6.1876,0.5027,moderate,small,5,1,2025Q1
APP-02085,2025-03-20,12941.22,79747.39,0.0887,0,C,0.1322,debt_consolidation,mortgage,1,0.4773,9,0,0.0,6.1623,0.2442,moderate,moderate,3,1,2025Q1
APP-02086,2025-03-22,8036.96,63693.15,0.3007,5,A,0.0729,debt_consolidation,mortgage,0,0.5635,8,0,0.0,7.925,0.3547,elevated,moderate,1,0,2025Q1
APP-02087,2025-03-22,17684.56,75986.1,0.0867,3,C,0.1529,medical,mortgage,2,0.3054,7,0,0.0,4.2967,0.228,moderate,large,3,1,2025Q1
APP-02088,2025-03-22,4395.88,24632.61,0.2747,11,B,0.0826,major_purchase,rent,0,0.5874,10,0,0.0,5.6036,0.3473,elevated,small,2,0,2025Q1
APP-02089,2025-03-23,7319.87,46867.68,0.5242,7,A,0.0637,debt_consolidation,rent,0,0.5794,6,0,0.0,6.4028,0.4895,elevated,small,1,0,2025Q1
APP-02090,2025-03-24,32992.98,96762.9,0.1936,7,C,0.1635,other,rent,0,0.0928,9,0,0.0,2.9328,0.142,low,very_large,3,0,2025Q1
APP-02091,2025-03-24,18954.29,103185.83,0.2541,10,A,0.0656,debt_consolidation,rent,1,0.1127,12,0,0.0,5.4439,0.2234,low,large,1,1,2025Q1
APP-02092,2025-03-25,18833.48,69843.24,0.4161,5,B,0.1007,debt_consolidation,rent,3,0.0979,11,0,0.0,3.7085,0.3927,low,large,2,1,2025Q1
APP-02093,2025-03-25,27622.49,149725.14,0.202,0,A,0.0812,home_improvement,mortgage,0,0.1715,10,0,0.0,5.4204,0.172,low,very_large,1,0,2025Q1
APP-02094,2025-03-26,16955.05,39311.66,0.1071,10,B,0.1296,debt_consolidation,rent,0,0.5612,10,0,0.0,2.3186,0.2417,elevated,large,2,0,2025Q1
APP-02095,2025-03-26,9911.09,48422.88,0.5532,12,D,0.1954,home_improvement,mortgage,2,0.1519,11,0,0.0,4.8857,0.4495,low,moderate,4,1,2025Q1
APP-02096,2025-03-26,30341.22,58302.97,0.4109,8,B,0.1041,home_improvement,mortgage,0,0.381,9,0,0.0,1.9216,0.3602,moderate,very_large,2,0,2025Q1
APP-02097,2025-03-28,7745.74,121991.22,0.5219,11,A,0.082,debt_consolidation,rent,1,0.1901,5,0,0.0,15.7495,0.4035,low,moderate,1,1,2025Q1
APP-02098,2025-03-29,13002.37,48148.42,0.2306,3,D,0.1982,other,rent,3,0.4638,14,0,0.0,3.7031,0.4022,moderate,moderate,4,1,2025Q1
APP-02099,2025-03-30,27927.13,86773.7,0.3767,10,B,0.1218,other,mortgage,1,0.3574,11,0,0.0,3.1071,0.3729,moderate,very_large,2,1,2025Q1
APP-02100,2025-03-30,18340.65,86887.58,0.3481,9,D,0.2137,home_improvement,rent,1,0.3023,8,1,7724.08,4.7374,0.3386,moderate,large,4,1,2025Q1
APP-02101,2025-04-01,13650.91,44881.56,0.3175,8,C,0.1359,debt_consolidation,mortgage,4,0.3722,9,0,0.0,3.2878,0.4632,moderate,moderate,3,1,2025Q2
APP-02102,2025-04-01,42000.0,43406.79,0.1162,6,C,0.1175,small_business,rent,0,0.5986,7,0,0.0,1.0335,0.259,elevated,very_large,3,0,2025Q2
APP-02103,2025-04-04,42000.0,76060.95,0.4333,5,D,0.1986,debt_consolidation,mortgage,0,0.5195,13,0,0.0,1.811,0.4175,moderate,very_large,4,0,2025Q2
APP-02104,2025-04-04,29305.01,35107.53,0.3859,11,D,0.2165,debt_consolidation,rent,0,0.2364,11,0,0.0,1.198,0.2995,low,very_large,4,0,2025Q2
APP-02105,2025-04-04,16407.69,70209.88,0.1645,0,B,0.0847,debt_consolidation,own,0,0.1904,11,0,0.0,4.2791,0.1563,low,large,2,0,2025Q2
APP-02106,2025-04-05,8591.87,51099.03,0.5125,10,C,0.1376,debt_consolidation,rent,3,0.2942,9,0,0.0,5.9474,0.5114,low,moderate,3,1,2025Q2
APP-02107,2025-04-05,14848.7,25761.86,0.2916,12,B,0.1001,home_improvement,mortgage,0,0.5701,12,0,0.0,1.735,0.3515,elevated,moderate,2,0,2025Q2
APP-02108,2025-04-05,21641.01,52659.6,0.113,13,A,0.057,debt_consolidation,rent,0,0.2351,11,0,0.0,2.4333,0.1408,low,large,1,0,2025Q2
APP-02109,2025-04-06,12114.21,48320.99,0.1172,5,C,0.1608,debt_consolidation,mortgage,0,0.3697,13,0,0.0,3.9888,0.1863,moderate,moderate,3,0,2025Q2
APP-02110,2025-04-06,15935.26,66068.88,0.2131,11,A,0.1027,home_improvement,own,0,0.168,13,0,0.0,4.1461,0.1774,low,large,1,0,2025Q2
APP-02111,2025-04-06,10191.67,62329.25,0.1719,1,D,0.2057,home_improvement,rent,1,0.09,11,0,0.0,6.1157,0.1685,low,moderate,4,1,2025Q2
APP-02112,2025-04-07,25931.28,32373.4,0.0975,6,A,0.0698,home_improvement,rent,0,0.1013,12,0,0.0,1.2484,0.0889,low,very_large,1,0,2025Q2
APP-02113,2025-04-08,14108.27,105157.83,0.3734,8,B,0.1011,major_purchase,own,0,0.138,11,0,0.0,7.4536,0.2607,low,moderate,2,0,2025Q2
APP-02114,2025-04-09,8706.16,84089.03,0.1167,7,B,0.1028,debt_consolidation,own,0,0.1942,5,0,0.0,9.6586,0.1298,low,moderate,2,0,2025Q2
APP-02115,2025-04-10,17964.43,79878.46,0.2063,6,C,0.1418,debt_consolidation,rent,1,0.2469,11,0,0.0,4.4465,0.2386,low,large,3,1,2025Q2
APP-02116,2025-04-10,20346.65,66510.43,0.2611,6,C,0.148,home_improvement,mortgage,0,0.3714,11,0,0.0,3.2689,0.2703,moderate,large,3,0,2025Q2
APP-02117,2025-04-10,16347.35,60463.19,0.4892,4,C,0.1369,home_improvement,mortgage,1,0.2265,7,0,0.0,3.6987,0.3962,low,large,3,1,2025Q2
APP-02118,2025-04-10,24916.11,121750.81,0.1826,3,A,0.0662,home_improvement,rent,0,0.2217,12,0,0.0,4.8864,0.1769,low,large,1,0,2025Q2
APP-02119,2025-04-11,8887.67,149506.01,0.1731,6,B,0.1016,debt_consolidation,rent,0,0.2489,14,0,0.0,16.8217,0.1801,low,moderate,2,0,2025Q2
APP-02120,2025-04-11,42000.0,51120.89,0.3653,2,C,0.1423,major_purchase,own,0,0.3554,11,0,0.0,1.2172,0.3256,moderate,very_large,3,0,2025Q2
APP-02121,2025-04-11,10921.53,95828.77,0.3253,4,C,0.1609,debt_consolidation,own,2,0.6873,12,0,0.0,8.7743,0.4886,elevated,moderate,3,1,2025Q2
APP-02122,2025-04-12,23305.03,35759.02,0.3342,8,C,0.1451,debt_consolidation,rent,0,0.472,5,0,0.0,1.5344,0.3449,moderate,large,3,0,2025Q2
APP-02123,2025-04-12,35490.38,127059.62,0.1343,9,B,0.0862,debt_consolidation,rent,0,0.4814,9,0,0.0,3.5801,0.2319,moderate,very_large,2,0,2025Q2
APP-02124,2025-04-13,4664.51,56234.29,0.2968,9,B,0.1003,debt_consolidation,mortgage,0,0.4749,7,0,0.0,12.0558,0.3241,moderate,small,2,0,2025Q2
APP-02125,2025-04-15,13761.94,67510.93,0.3898,5,B,0.0943,debt_consolidation,mortgage,1,0.4009,12,0,0.0,4.9056,0.3944,moderate,moderate,2,1,2025Q2
